t,mean,lower,upper,variable,iter,simulation,method,fitAttempts,TrueValue
10,0.006589892,-0.007011058,0.019657239,rt,4,Eales,Eales,1,-0.004074407
11,0.006651416,-0.005910028,0.018154688,rt,4,Eales,Eales,1,-0.004148555
12,0.006850338,-0.005880897,0.018527698,rt,4,Eales,Eales,1,-0.003860395
13,0.006928647,-0.006826721,0.019236825,rt,4,Eales,Eales,1,-0.003144462
14,0.006838873,-0.00709034,0.019565119,rt,4,Eales,Eales,1,-0.001988609
15,0.006581354,-0.006139697,0.019285194,rt,4,Eales,Eales,1,-0.000392859
16,0.006156317,-0.005287324,0.0181367,rt,4,Eales,Eales,1,0.001642139
17,0.00555534,-0.005681432,0.017912786,rt,4,Eales,Eales,1,0.003884878
18,0.004756743,-0.007490121,0.018100231,rt,4,Eales,Eales,1,0.005740678
19,0.003757269,-0.009226161,0.017240198,rt,4,Eales,Eales,1,0.007115338
20,0.002557175,-0.009760269,0.016211395,rt,4,Eales,Eales,1,0.008008995
21,0.001156338,-0.010719848,0.013634293,rt,4,Eales,Eales,1,0.008421025
22,-0.000501316,-0.012419363,0.012113851,rt,4,Eales,Eales,1,0.008171753
23,-0.002540804,-0.015344036,0.011043347,rt,4,Eales,Eales,1,0.006860113
24,-0.00497915,-0.017478449,0.009050097,rt,4,Eales,Eales,1,0.004432174
25,-0.007816576,-0.019416991,0.005518996,rt,4,Eales,Eales,1,0.00088791
26,-0.011052761,-0.021785591,0.001949709,rt,4,Eales,Eales,1,-0.003771426
27,-0.014585628,-0.025627381,-0.001229116,rt,4,Eales,Eales,1,-0.00931211
28,-0.01821592,-0.03086341,-0.003971267,rt,4,Eales,Eales,1,-0.015279264
29,-0.021921106,-0.035171219,-0.008031308,rt,4,Eales,Eales,1,-0.021622561
30,-0.025701568,-0.038778655,-0.013454993,rt,4,Eales,Eales,1,-0.028344364
31,-0.02955268,-0.042841362,-0.018011198,rt,4,Eales,Eales,1,-0.035435458
32,-0.033078167,-0.04739515,-0.020851618,rt,4,Eales,Eales,1,-0.041991881
33,-0.035604382,-0.051682923,-0.022178143,rt,4,Eales,Eales,1,-0.046475594
34,-0.037063786,-0.053733791,-0.023409985,rt,4,Eales,Eales,1,-0.048731979
35,-0.037453829,-0.053126338,-0.023269709,rt,4,Eales,Eales,1,-0.048754844
36,-0.036773872,-0.051808173,-0.023459981,rt,4,Eales,Eales,1,-0.046550647
37,-0.035112466,-0.050755534,-0.022225491,rt,4,Eales,Eales,1,-0.042760615
38,-0.032602334,-0.047625571,-0.019806977,rt,4,Eales,Eales,1,-0.038340418
39,-0.029253353,-0.044018214,-0.016774631,rt,4,Eales,Eales,1,-0.0333677
40,-0.025064904,-0.039329132,-0.013198326,rt,4,Eales,Eales,1,-0.027842923
41,-0.020048344,-0.032649455,-0.008852602,rt,4,Eales,Eales,1,-0.02177275
42,-0.014651226,-0.027090229,-0.002108363,rt,4,Eales,Eales,1,-0.015390489
43,-0.009455303,-0.021763678,0.004673986,rt,4,Eales,Eales,1,-0.008999241
44,-0.004500306,-0.01710704,0.010191973,rt,4,Eales,Eales,1,-0.002620495
45,0.000213032,-0.01159972,0.015016244,rt,4,Eales,Eales,1,0.003744476
46,0.004680314,-0.006854912,0.01948622,rt,4,Eales,Eales,1,0.010075996
47,0.008791231,-0.004414528,0.024413323,rt,4,Eales,Eales,1,0.01583049
48,0.012420484,-0.001139267,0.029420834,rt,4,Eales,Eales,1,0.020389499
49,0.015561271,0.001500236,0.032899551,rt,4,Eales,Eales,1,0.023719741
50,0.018213773,0.005159745,0.033574725,rt,4,Eales,Eales,1,0.025822052
51,0.020380956,0.008310595,0.035012079,rt,4,Eales,Eales,1,0.026717401
52,0.022126083,0.008943075,0.037244494,rt,4,Eales,Eales,1,0.026861526
53,0.023512487,0.010296121,0.038951505,rt,4,Eales,Eales,1,0.026709535
54,0.024543335,0.011122645,0.039383445,rt,4,Eales,Eales,1,0.026281558
55,0.025219176,0.012387787,0.039965964,rt,4,Eales,Eales,1,0.02557797
56,0.025553279,0.012834515,0.038189173,rt,4,Eales,Eales,1,0.024630292
57,0.025780137,0.012294251,0.038555856,rt,4,Eales,Eales,1,0.024011239
58,0.02610525,0.01089316,0.038904923,rt,4,Eales,Eales,1,0.02422256
59,0.026535546,0.011448666,0.039016341,rt,4,Eales,Eales,1,0.025280139
60,0.027070998,0.013152014,0.039339392,rt,4,Eales,Eales,1,0.02718261
61,0.027710002,0.015390274,0.039430337,rt,4,Eales,Eales,1,0.029860027
62,0.028430521,0.015500084,0.040321263,rt,4,Eales,Eales,1,0.032289666
63,0.029215636,0.015942036,0.041696696,rt,4,Eales,Eales,1,0.033686211
64,0.030064872,0.017068423,0.042842553,rt,4,Eales,Eales,1,0.034031476
65,0.030978196,0.018344058,0.042794247,rt,4,Eales,Eales,1,0.033327787
66,0.031953429,0.020782387,0.042963205,rt,4,Eales,Eales,1,0.031677991
67,0.032965646,0.020725164,0.044521535,rt,4,Eales,Eales,1,0.030324358
68,0.03399804,0.021119994,0.046425622,rt,4,Eales,Eales,1,0.030102191
69,0.035050206,0.022723921,0.046819572,rt,4,Eales,Eales,1,0.031024513
70,0.036122074,0.025118614,0.046796051,rt,4,Eales,Eales,1,0.03308829
71,0.037212703,0.026738208,0.047942192,rt,4,Eales,Eales,1,0.03621513
72,0.038314503,0.027480155,0.049856479,rt,4,Eales,Eales,1,0.039630534
73,0.039422934,0.027529198,0.051225031,rt,4,Eales,Eales,1,0.042878189
74,0.040537778,0.028226265,0.052041589,rt,4,Eales,Eales,1,0.04595128
75,0.041658872,0.030481418,0.052264803,rt,4,Eales,Eales,1,0.048848852
76,0.042769151,0.032494208,0.053614516,rt,4,Eales,Eales,1,0.051462254
77,0.043723245,0.033109036,0.05530827,rt,4,Eales,Eales,1,0.052855491
78,0.044447002,0.033490121,0.057161125,rt,4,Eales,Eales,1,0.052553752
79,0.044940843,0.034026737,0.056798116,rt,4,Eales,Eales,1,0.05056345
80,0.045206017,0.03535977,0.055599512,rt,4,Eales,Eales,1,0.046895468
81,0.045270613,0.035767257,0.055563452,rt,4,Eales,Eales,1,0.041869718
82,0.045334157,0.034952071,0.055842532,rt,4,Eales,Eales,1,0.037779087
83,0.045485396,0.034889926,0.056027111,rt,4,Eales,Eales,1,0.035641435
84,0.045724251,0.035057379,0.056009843,rt,4,Eales,Eales,1,0.035451341
85,0.046050187,0.036425797,0.055320319,rt,4,Eales,Eales,1,0.037197995
86,0.0464579,0.036874715,0.055264882,rt,4,Eales,Eales,1,0.040612542
87,0.046918593,0.036490183,0.056424506,rt,4,Eales,Eales,1,0.044068898
88,0.047420679,0.03636716,0.058138999,rt,4,Eales,Eales,1,0.046937814
89,0.04796354,0.038140315,0.057899745,rt,4,Eales,Eales,1,0.049219806
90,0.048546496,0.039549737,0.057634429,rt,4,Eales,Eales,1,0.050917719
91,0.049128878,0.039985946,0.057708668,rt,4,Eales,Eales,1,0.052040729
92,0.049496705,0.040187121,0.058967324,rt,4,Eales,Eales,1,0.052622541
93,0.049580373,0.039864234,0.060017083,rt,4,Eales,Eales,1,0.052678139
94,0.049383177,0.040178085,0.059242604,rt,4,Eales,Eales,1,0.052213489
95,0.048908701,0.040239984,0.058461878,rt,4,Eales,Eales,1,0.051235296
96,0.048215242,0.038224154,0.05765554,rt,4,Eales,Eales,1,0.049922453
97,0.047560493,0.034690301,0.059656888,rt,4,Eales,Eales,1,0.049074856
98,0.047017391,0.032483731,0.061698957,rt,4,Eales,Eales,1,0.048915748
99,0.04658387,0.029829095,0.064436058,rt,4,Eales,Eales,1,0.049434065
100,0.046256951,0.026320869,0.065711717,rt,4,Eales,Eales,1,0.050617096
1,76.48888889,57,97,nPos,4,Eales,Eales,1,78
2,77.44888889,58,98,nPos,4,Eales,Eales,1,73
3,78.58777778,59,99,nPos,4,Eales,Eales,1,72
4,79.71222222,61,100,nPos,4,Eales,Eales,1,81
5,79.68222222,62,101,nPos,4,Eales,Eales,1,83
6,80.78666667,63,100,nPos,4,Eales,Eales,1,88
7,81.33333333,63,103,nPos,4,Eales,Eales,1,83
8,81.65666667,63,103,nPos,4,Eales,Eales,1,91
9,82.34555556,64,102.525,nPos,4,Eales,Eales,1,86
10,83.61111111,64,104,nPos,4,Eales,Eales,1,73
11,83.39444444,65,104,nPos,4,Eales,Eales,1,60
12,84.37111111,65,105,nPos,4,Eales,Eales,1,91
13,84.76,66,105.525,nPos,4,Eales,Eales,1,89
14,85.58333333,67,106,nPos,4,Eales,Eales,1,87
15,85.75555556,67,107,nPos,4,Eales,Eales,1,78
16,86.27555556,68,105.525,nPos,4,Eales,Eales,1,104
17,86.69555556,68,106,nPos,4,Eales,Eales,1,85
18,86.90222222,68,108,nPos,4,Eales,Eales,1,72
19,87.42222222,67,108,nPos,4,Eales,Eales,1,89
20,87.87555556,67.475,108,nPos,4,Eales,Eales,1,89
21,88.01,69,108,nPos,4,Eales,Eales,1,95
22,87.77,67,108.525,nPos,4,Eales,Eales,1,89
23,87.39666667,68,109,nPos,4,Eales,Eales,1,75
24,87.08,67,108,nPos,4,Eales,Eales,1,84
25,86.66222222,68,108,nPos,4,Eales,Eales,1,91
26,85.31888889,66.475,106,nPos,4,Eales,Eales,1,88
27,84.75333333,66,106,nPos,4,Eales,Eales,1,89
28,82.84,63.475,103,nPos,4,Eales,Eales,1,89
29,81.17777778,63,101,nPos,4,Eales,Eales,1,83
30,78.50555556,60,98,nPos,4,Eales,Eales,1,82
31,76.39555556,58,97.525,nPos,4,Eales,Eales,1,84
32,73.70444444,57,94,nPos,4,Eales,Eales,1,73
33,71.56888889,54.475,91,nPos,4,Eales,Eales,1,80
34,69.14333333,53,87,nPos,4,Eales,Eales,1,74
35,66.33,50,84,nPos,4,Eales,Eales,1,61
36,63.88666667,48,80,nPos,4,Eales,Eales,1,64
37,61.77666667,46,79.525,nPos,4,Eales,Eales,1,63
38,59.46777778,43.475,76,nPos,4,Eales,Eales,1,50
39,57.76555556,42.475,73,nPos,4,Eales,Eales,1,50
40,56.41666667,41,73,nPos,4,Eales,Eales,1,58
41,55.46888889,40.475,72,nPos,4,Eales,Eales,1,53
42,54.37333333,39,71,nPos,4,Eales,Eales,1,43
43,54.06444444,39,71,nPos,4,Eales,Eales,1,47
44,54.11,40,69,nPos,4,Eales,Eales,1,57
45,53.75333333,39,70,nPos,4,Eales,Eales,1,52
46,54.29777778,39,70,nPos,4,Eales,Eales,1,64
47,54.73111111,40,71,nPos,4,Eales,Eales,1,48
48,55.77222222,40,72,nPos,4,Eales,Eales,1,60
49,56.44555556,42,73,nPos,4,Eales,Eales,1,54
50,57.15,42,73,nPos,4,Eales,Eales,1,56
51,58.36555556,42,75,nPos,4,Eales,Eales,1,53
52,59.45,44.475,77,nPos,4,Eales,Eales,1,63
53,61.15777778,45,78,nPos,4,Eales,Eales,1,69
54,62.45777778,47,79,nPos,4,Eales,Eales,1,61
55,64.42222222,47,82,nPos,4,Eales,Eales,1,63
56,65.89555556,49,81.525,nPos,4,Eales,Eales,1,64
57,67.55111111,51,84.525,nPos,4,Eales,Eales,1,79
58,69.42888889,52,88,nPos,4,Eales,Eales,1,72
59,71.42666667,55,91,nPos,4,Eales,Eales,1,72
60,73.36444444,56.475,92,nPos,4,Eales,Eales,1,67
61,75.66666667,58,95,nPos,4,Eales,Eales,1,82
62,77.65555556,59,98,nPos,4,Eales,Eales,1,60
63,80.22,62,102,nPos,4,Eales,Eales,1,98
64,81.86333333,63,101,nPos,4,Eales,Eales,1,78
65,85.18111111,65,104.525,nPos,4,Eales,Eales,1,82
66,87.25888889,68.475,107.525,nPos,4,Eales,Eales,1,89
67,90.70777778,71,112,nPos,4,Eales,Eales,1,86
68,93.92666667,74,115,nPos,4,Eales,Eales,1,91
69,96.47222222,78,118,nPos,4,Eales,Eales,1,102
70,100.4688889,80,123,nPos,4,Eales,Eales,1,105
71,104.1166667,83.475,125.525,nPos,4,Eales,Eales,1,100
72,108.8288889,86,131.525,nPos,4,Eales,Eales,1,124
73,112.7466667,91,134,nPos,4,Eales,Eales,1,101
74,117.2088889,95,140,nPos,4,Eales,Eales,1,105
75,122.7566667,100,147,nPos,4,Eales,Eales,1,128
76,128.3566667,105.475,153.525,nPos,4,Eales,Eales,1,136
77,133.5711111,108.475,159,nPos,4,Eales,Eales,1,131
78,139.2422222,116,164,nPos,4,Eales,Eales,1,141
79,146.26,120,173,nPos,4,Eales,Eales,1,130
80,152.9177778,127,181,nPos,4,Eales,Eales,1,149
81,159.5411111,132,188,nPos,4,Eales,Eales,1,182
82,166.9177778,141.475,194.525,nPos,4,Eales,Eales,1,172
83,175.5511111,148.475,203,nPos,4,Eales,Eales,1,189
84,183.0411111,156,211.525,nPos,4,Eales,Eales,1,174
85,191.7955556,163,219.525,nPos,4,Eales,Eales,1,184
86,201.1288889,171,230.525,nPos,4,Eales,Eales,1,200
87,210.8133333,180,243,nPos,4,Eales,Eales,1,198
88,221.4066667,191,253.525,nPos,4,Eales,Eales,1,224
89,231.7788889,199,265,nPos,4,Eales,Eales,1,255
90,243.5511111,212,279,nPos,4,Eales,Eales,1,241
91,255.8244444,223,288.525,nPos,4,Eales,Eales,1,245
92,269.7788889,235,307,nPos,4,Eales,Eales,1,265
93,282.7755556,249,318,nPos,4,Eales,Eales,1,280
94,297.6977778,261,335.525,nPos,4,Eales,Eales,1,264
95,311.3277778,275,352,nPos,4,Eales,Eales,1,346
96,327.2766667,290,364,nPos,4,Eales,Eales,1,349
97,343.2333333,306,382.525,nPos,4,Eales,Eales,1,336
98,360.1077778,322,401.525,nPos,4,Eales,Eales,1,370
99,377.3155556,332.475,420,nPos,4,Eales,Eales,1,349
100,395.2722222,351.475,440,nPos,4,Eales,Eales,1,403
1,0.027360977,0.024510561,0.030032419,Pt,5,Eales,Eales,1,0.025679182
2,0.027423624,0.025144399,0.02970962,Pt,5,Eales,Eales,1,0.02625467
3,0.02745985,0.025646728,0.02938866,Pt,5,Eales,Eales,1,0.0267243
4,0.027466626,0.025824294,0.029131934,Pt,5,Eales,Eales,1,0.027064681
5,0.027441329,0.025886653,0.029135917,Pt,5,Eales,Eales,1,0.027253247
6,0.027381509,0.025788977,0.029110457,Pt,5,Eales,Eales,1,0.027269272
7,0.027289011,0.025725128,0.02901628,Pt,5,Eales,Eales,1,0.027110619
8,0.02717951,0.025637368,0.028795159,Pt,5,Eales,Eales,1,0.026831757
9,0.027071521,0.025450925,0.028710689,Pt,5,Eales,Eales,1,0.026498523
10,0.026982929,0.025337971,0.028540206,Pt,5,Eales,Eales,1,0.026174435
11,0.026930978,0.025334622,0.028533867,Pt,5,Eales,Eales,1,0.025920145
12,0.026931672,0.025378012,0.028444874,Pt,5,Eales,Eales,1,0.025783893
13,0.026997925,0.025528435,0.028473157,Pt,5,Eales,Eales,1,0.025783081
14,0.027142287,0.025665771,0.028629711,Pt,5,Eales,Eales,1,0.025931236
15,0.027377487,0.025832903,0.02890779,Pt,5,Eales,Eales,1,0.026244563
16,0.027716839,0.026020674,0.029380918,Pt,5,Eales,Eales,1,0.026742784
17,0.0281695,0.026481813,0.029855499,Pt,5,Eales,Eales,1,0.0274337
18,0.028731607,0.027106136,0.030551501,Pt,5,Eales,Eales,1,0.028285089
19,0.029397324,0.027770295,0.031223577,Pt,5,Eales,Eales,1,0.029255359
20,0.030160296,0.028510828,0.032113769,Pt,5,Eales,Eales,1,0.030297708
21,0.031013328,0.029363548,0.033047788,Pt,5,Eales,Eales,1,0.031358619
22,0.031952609,0.03029823,0.033893946,Pt,5,Eales,Eales,1,0.032400135
23,0.032983512,0.031318046,0.03484956,Pt,5,Eales,Eales,1,0.033432801
24,0.034113077,0.032381582,0.036053204,Pt,5,Eales,Eales,1,0.034476302
25,0.035348438,0.033493406,0.03731063,Pt,5,Eales,Eales,1,0.03555292
26,0.036696775,0.034724702,0.038675931,Pt,5,Eales,Eales,1,0.036687517
27,0.038147329,0.03625963,0.040113387,Pt,5,Eales,Eales,1,0.037890387
28,0.039649774,0.037779745,0.041571627,Pt,5,Eales,Eales,1,0.039137758
29,0.041140813,0.039153115,0.043198267,Pt,5,Eales,Eales,1,0.040398411
30,0.042547294,0.040490237,0.044686912,Pt,5,Eales,Eales,1,0.041637171
31,0.043787404,0.041707083,0.045914543,Pt,5,Eales,Eales,1,0.042814891
32,0.044792927,0.042687521,0.046872106,Pt,5,Eales,Eales,1,0.043882132
33,0.045528421,0.043434343,0.047752271,Pt,5,Eales,Eales,1,0.044774432
34,0.045964622,0.043758544,0.04827241,Pt,5,Eales,Eales,1,0.045423689
35,0.046076268,0.043919288,0.048477173,Pt,5,Eales,Eales,1,0.045762004
36,0.045844675,0.043692692,0.048204568,Pt,5,Eales,Eales,1,0.04572666
37,0.045307994,0.043209374,0.047409357,Pt,5,Eales,Eales,1,0.04533526
38,0.044581224,0.042626571,0.046550385,Pt,5,Eales,Eales,1,0.044718715
39,0.043781432,0.041777972,0.045797387,Pt,5,Eales,Eales,1,0.044014678
40,0.043018048,0.040987132,0.045050215,Pt,5,Eales,Eales,1,0.04335431
41,0.042391722,0.040372359,0.044442294,Pt,5,Eales,Eales,1,0.042860241
42,0.041960367,0.039910082,0.043954244,Pt,5,Eales,Eales,1,0.042597728
43,0.041732973,0.03967745,0.04377496,Pt,5,Eales,Eales,1,0.042564359
44,0.041717403,0.039687209,0.043737057,Pt,5,Eales,Eales,1,0.042756614
45,0.041923771,0.039925336,0.044026433,Pt,5,Eales,Eales,1,0.043174383
46,0.042364637,0.04036435,0.044440206,Pt,5,Eales,Eales,1,0.043820186
47,0.043040945,0.041026197,0.045059656,Pt,5,Eales,Eales,1,0.044678951
48,0.043938939,0.041933647,0.045898849,Pt,5,Eales,Eales,1,0.045712661
49,0.045044942,0.042962814,0.046925054,Pt,5,Eales,Eales,1,0.046879972
50,0.046344943,0.044340979,0.048365408,Pt,5,Eales,Eales,1,0.048135968
51,0.047824485,0.045729978,0.049943148,Pt,5,Eales,Eales,1,0.049433015
52,0.049481911,0.047484513,0.051589965,Pt,5,Eales,Eales,1,0.050764209
53,0.051330058,0.049375504,0.053483222,Pt,5,Eales,Eales,1,0.052168863
54,0.053383538,0.051325857,0.055601167,Pt,5,Eales,Eales,1,0.05369248
55,0.055657842,0.053399537,0.057901412,Pt,5,Eales,Eales,1,0.055385558
56,0.058168532,0.055832475,0.060402533,Pt,5,Eales,Eales,1,0.05730321
57,0.060910158,0.058640565,0.063145297,Pt,5,Eales,Eales,1,0.059479633
58,0.063853978,0.061537387,0.066118771,Pt,5,Eales,Eales,1,0.061928177
59,0.066962748,0.064521555,0.069464629,Pt,5,Eales,Eales,1,0.064662973
60,0.070189658,0.067601634,0.072886535,Pt,5,Eales,Eales,1,0.067699612
61,0.073480673,0.070995077,0.076377887,Pt,5,Eales,Eales,1,0.071051616
62,0.076817323,0.07423752,0.07965343,Pt,5,Eales,Eales,1,0.074679704
63,0.080214733,0.077619205,0.083067648,Pt,5,Eales,Eales,1,0.078491546
64,0.083691252,0.080944882,0.086660377,Pt,5,Eales,Eales,1,0.082373884
65,0.087267151,0.084307408,0.090419163,Pt,5,Eales,Eales,1,0.08619225
66,0.090960916,0.087820567,0.094148084,Pt,5,Eales,Eales,1,0.089802427
67,0.094739568,0.091571111,0.09790242,Pt,5,Eales,Eales,1,0.093182645
68,0.098527215,0.095074255,0.101761631,Pt,5,Eales,Eales,1,0.096411462
69,0.102236063,0.098734757,0.105628377,Pt,5,Eales,Eales,1,0.099583888
70,0.105767129,0.102174667,0.10927167,Pt,5,Eales,Eales,1,0.102808523
71,0.109013293,0.105497955,0.112343906,Pt,5,Eales,Eales,1,0.106187707
72,0.111874209,0.108592709,0.11513557,Pt,5,Eales,Eales,1,0.109627368
73,0.114254597,0.111003781,0.117587711,Pt,5,Eales,Eales,1,0.112896239
74,0.116058889,0.112657405,0.119598067,Pt,5,Eales,Eales,1,0.115738644
75,0.117194008,0.113795046,0.121037923,Pt,5,Eales,Eales,1,0.11788216
76,0.117592149,0.114250239,0.121436892,Pt,5,Eales,Eales,1,0.119083158
77,0.117356911,0.114152645,0.120975308,Pt,5,Eales,Eales,1,0.119409032
78,0.116683067,0.113447763,0.120339068,Pt,5,Eales,Eales,1,0.119100693
79,0.115766918,0.112379712,0.119496405,Pt,5,Eales,Eales,1,0.118409564
80,0.114800498,0.111364084,0.118558124,Pt,5,Eales,Eales,1,0.117587118
81,0.113958637,0.110745584,0.117667202,Pt,5,Eales,Eales,1,0.11685996
82,0.113326126,0.110198608,0.116820576,Pt,5,Eales,Eales,1,0.116301177
83,0.112948249,0.109668902,0.116328717,Pt,5,Eales,Eales,1,0.115916544
84,0.11286971,0.1092669,0.116312447,Pt,5,Eales,Eales,1,0.11571209
85,0.113135632,0.109481087,0.116575967,Pt,5,Eales,Eales,1,0.115694502
86,0.113771409,0.11031593,0.117280257,Pt,5,Eales,Eales,1,0.115863717
87,0.114665065,0.111435343,0.118137216,Pt,5,Eales,Eales,1,0.116172898
88,0.115648095,0.11244326,0.119085234,Pt,5,Eales,Eales,1,0.116556781
89,0.11654614,0.113092955,0.119904827,Pt,5,Eales,Eales,1,0.116949528
90,0.117178877,0.113578685,0.120551865,Pt,5,Eales,Eales,1,0.117284571
91,0.117386578,0.113769998,0.121038134,Pt,5,Eales,Eales,1,0.117488757
92,0.117137915,0.113525657,0.120972326,Pt,5,Eales,Eales,1,0.117456456
93,0.116448228,0.112420202,0.120344707,Pt,5,Eales,Eales,1,0.11707225
94,0.115336005,0.111478567,0.119356943,Pt,5,Eales,Eales,1,0.116224264
95,0.113822433,0.109908639,0.11768223,Pt,5,Eales,Eales,1,0.114807627
96,0.111941403,0.10812644,0.115635674,Pt,5,Eales,Eales,1,0.112766049
97,0.109772486,0.106378997,0.113539353,Pt,5,Eales,Eales,1,0.110226109
98,0.107405922,0.103731679,0.111493408,Pt,5,Eales,Eales,1,0.107361735
99,0.10492808,0.100318679,0.109829902,Pt,5,Eales,Eales,1,0.104337268
100,0.102421949,0.09626409,0.108533546,Pt,5,Eales,Eales,1,0.101304206
1,NA,NA,NA,rt,5,Eales,Eales,1,NA
2,0.002820072,-0.029210046,0.037766652,rt,5,Eales,Eales,1,0.022156668
3,0.001607222,-0.0253386,0.030854327,rt,5,Eales,Eales,1,0.017725117
4,0.000367149,-0.022827039,0.02472689,rt,5,Eales,Eales,1,0.01265409
5,-0.00090041,-0.019478769,0.018925288,rt,5,Eales,Eales,1,0.006942408
6,-0.002195644,-0.017165769,0.01351537,rt,5,Eales,Eales,1,0.000587846
7,-0.003386012,-0.017275267,0.009775031,rt,5,Eales,Eales,1,-0.005835481
8,-0.004013293,-0.018595605,0.009724678,rt,5,Eales,Eales,1,-0.010340856
9,-0.003978484,-0.018389471,0.009969647,rt,5,Eales,Eales,1,-0.01249927
10,-0.00328081,-0.017079434,0.009980252,rt,5,Eales,Eales,1,-0.012307867
11,-0.001919742,-0.014512247,0.010294013,rt,5,Eales,Eales,1,-0.009764002
12,5.19E-05,-0.013435637,0.012814974,rt,5,Eales,Eales,1,-0.005270804
13,0.00247745,-0.012876342,0.017027189,rt,5,Eales,Eales,1,-3.15E-05
14,0.005327761,-0.010215271,0.020450887,rt,5,Eales,Eales,1,0.00572933
15,0.008602625,-0.005503703,0.022935168,rt,5,Eales,Eales,1,0.012008647
16,0.012300694,1.48E-05,0.025296715,rt,5,Eales,Eales,1,0.018801003
17,0.016206307,0.004870363,0.02944791,rt,5,Eales,Eales,1,0.025498427
18,0.019768501,0.006937342,0.034068906,rt,5,Eales,Eales,1,0.030549118
19,0.022900159,0.009126458,0.037069738,rt,5,Eales,Eales,1,0.033711059
20,0.025602,0.012692392,0.038731096,rt,5,Eales,Eales,1,0.034990392
21,0.02787549,0.015417348,0.038917746,rt,5,Eales,Eales,1,0.034398136
22,0.029838741,0.017239287,0.041976309,rt,5,Eales,Eales,1,0.032655774
23,0.03175394,0.017710903,0.044350707,rt,5,Eales,Eales,1,0.031358058
24,0.033656261,0.019069245,0.046868897,rt,5,Eales,Eales,1,0.030718022
25,0.035545613,0.022748862,0.047588142,rt,5,Eales,Eales,1,0.030732852
26,0.037417459,0.026356529,0.048163055,rt,5,Eales,Eales,1,0.031395707
27,0.038769211,0.027404892,0.050040615,rt,5,Eales,Eales,1,0.032240621
28,0.0386308,0.025720779,0.051242966,rt,5,Eales,Eales,1,0.032369109
29,0.03690038,0.023504003,0.050745155,rt,5,Eales,Eales,1,0.031681868
30,0.033588747,0.021590331,0.04622835,rt,5,Eales,Eales,1,0.030183245
31,0.028710624,0.017760703,0.040640304,rt,5,Eales,Eales,1,0.027875433
32,0.022699019,0.011344598,0.034851188,rt,5,Eales,Eales,1,0.02460746
33,0.016278632,0.004007177,0.029763424,rt,5,Eales,Eales,1,0.02012063
34,0.009516244,-0.002359011,0.023207683,rt,5,Eales,Eales,1,0.014391587
35,0.002407032,-0.008288266,0.014261364,rt,5,Eales,Eales,1,0.007419053
36,-0.00503588,-0.015165007,0.005116927,rt,5,Eales,Eales,1,-0.000772639
37,-0.011751532,-0.02369148,-0.000642077,rt,5,Eales,Eales,1,-0.008598167
38,-0.016156269,-0.03082852,-0.003025207,rt,5,Eales,Eales,1,-0.01369742
39,-0.018115663,-0.033713371,-0.004747076,rt,5,Eales,Eales,1,-0.015874761
40,-0.01762073,-0.031672004,-0.005596548,rt,5,Eales,Eales,1,-0.015122239
41,-0.014687014,-0.026216046,-0.004076691,rt,5,Eales,Eales,1,-0.011464466
42,-0.010226405,-0.021036811,0.000431567,rt,5,Eales,Eales,1,-0.006144547
43,-0.005429393,-0.017937666,0.007104244,rt,5,Eales,Eales,1,-0.000783669
44,-0.00037775,-0.013155295,0.012747984,rt,5,Eales,Eales,1,0.004506183
45,0.004925945,-0.00628371,0.016702916,rt,5,Eales,Eales,1,0.009721313
46,0.010465155,0.000342558,0.020298185,rt,5,Eales,Eales,1,0.014842229
47,0.015854262,0.005523951,0.026429569,rt,5,Eales,Eales,1,0.019399157
48,0.020656298,0.008481009,0.033098829,rt,5,Eales,Eales,1,0.022860387
49,0.02484699,0.012332814,0.037079394,rt,5,Eales,Eales,1,0.025199763
