t,mean,lower,upper,variable,model,simulation,iter
14,0.017036404,0.0132,0.021,Obs positivity,Steyn,Eales,4
15,0.017154448,0.0134,0.0212,Obs positivity,Steyn,Eales,4
16,0.017264384,0.0134,0.0214,Obs positivity,Steyn,Eales,4
17,0.017347128,0.0134,0.0214,Obs positivity,Steyn,Eales,4
18,0.01741838,0.0136,0.0216,Obs positivity,Steyn,Eales,4
19,0.017444788,0.0136,0.0216,Obs positivity,Steyn,Eales,4
20,0.017507512,0.0136,0.0216,Obs positivity,Steyn,Eales,4
21,0.017521406,0.0136,0.0216,Obs positivity,Steyn,Eales,4
22,0.017515976,0.0136,0.0216,Obs positivity,Steyn,Eales,4
23,0.017459614,0.0136,0.0216,Obs positivity,Steyn,Eales,4
24,0.01739951,0.0136,0.0216,Obs positivity,Steyn,Eales,4
25,0.017297746,0.0134,0.0214,Obs positivity,Steyn,Eales,4
26,0.017131502,0.0132,0.0212,Obs positivity,Steyn,Eales,4
27,0.016924914,0.013,0.021,Obs positivity,Steyn,Eales,4
28,0.016649036,0.0128,0.0208,Obs positivity,Steyn,Eales,4
29,0.016298906,0.0126,0.0204,Obs positivity,Steyn,Eales,4
30,0.01587519,0.0122,0.0198,Obs positivity,Steyn,Eales,4
31,0.015410264,0.0118,0.0194,Obs positivity,Steyn,Eales,4
32,0.01490867,0.0114,0.0188,Obs positivity,Steyn,Eales,4
33,0.014369148,0.0108,0.0182,Obs positivity,Steyn,Eales,4
34,0.013821042,0.0104,0.0176,Obs positivity,Steyn,Eales,4
35,0.013283604,0.01,0.017,Obs positivity,Steyn,Eales,4
36,0.01277602,0.0094,0.0164,Obs positivity,Steyn,Eales,4
37,0.012318676,0.009,0.0158,Obs positivity,Steyn,Eales,4
38,0.011916192,0.0086,0.0154,Obs positivity,Steyn,Eales,4
39,0.011562444,0.0084,0.015,Obs positivity,Steyn,Eales,4
40,0.011271268,0.0082,0.0146,Obs positivity,Steyn,Eales,4
41,0.01102871,0.008,0.0144,Obs positivity,Steyn,Eales,4
42,0.010868058,0.0078,0.0142,Obs positivity,Steyn,Eales,4
43,0.010761742,0.0078,0.014,Obs positivity,Steyn,Eales,4
44,0.010730158,0.0078,0.014,Obs positivity,Steyn,Eales,4
45,0.01074291,0.0076,0.014,Obs positivity,Steyn,Eales,4
46,0.010803536,0.0078,0.0142,Obs positivity,Steyn,Eales,4
47,0.010903526,0.0078,0.0142,Obs positivity,Steyn,Eales,4
48,0.011042952,0.008,0.0144,Obs positivity,Steyn,Eales,4
49,0.011213128,0.0082,0.0146,Obs positivity,Steyn,Eales,4
50,0.011421356,0.0084,0.0148,Obs positivity,Steyn,Eales,4
51,0.0116457,0.0086,0.015,Obs positivity,Steyn,Eales,4
52,0.011924476,0.0088,0.0154,Obs positivity,Steyn,Eales,4
53,0.012218574,0.009,0.0156,Obs positivity,Steyn,Eales,4
54,0.012524874,0.0092,0.016,Obs positivity,Steyn,Eales,4
55,0.01285289,0.0094,0.0164,Obs positivity,Steyn,Eales,4
56,0.013214394,0.0098,0.0168,Obs positivity,Steyn,Eales,4
57,0.01356464,0.0102,0.0172,Obs positivity,Steyn,Eales,4
58,0.013929958,0.0104,0.0176,Obs positivity,Steyn,Eales,4
59,0.014308122,0.0108,0.018,Obs positivity,Steyn,Eales,4
60,0.014668124,0.0112,0.0186,Obs positivity,Steyn,Eales,4
61,0.015080562,0.0114,0.019,Obs positivity,Steyn,Eales,4
62,0.015500984,0.0118,0.0194,Obs positivity,Steyn,Eales,4
63,0.015966082,0.0122,0.02,Obs positivity,Steyn,Eales,4
64,0.016441894,0.0126,0.0204,Obs positivity,Steyn,Eales,4
65,0.016960938,0.0132,0.021,Obs positivity,Steyn,Eales,4
66,0.017516814,0.0136,0.0218,Obs positivity,Steyn,Eales,4
67,0.018110338,0.0142,0.0224,Obs positivity,Steyn,Eales,4
68,0.018749074,0.0148,0.023,Obs positivity,Steyn,Eales,4
69,0.019441588,0.0154,0.0238,Obs positivity,Steyn,Eales,4
70,0.02018266,0.016,0.0246,Obs positivity,Steyn,Eales,4
71,0.0209403,0.0166,0.0254,Obs positivity,Steyn,Eales,4
72,0.02173976,0.0174,0.0262,Obs positivity,Steyn,Eales,4
73,0.022583558,0.0182,0.0272,Obs positivity,Steyn,Eales,4
74,0.02352034,0.019,0.0282,Obs positivity,Steyn,Eales,4
75,0.024525098,0.02,0.0294,Obs positivity,Steyn,Eales,4
76,0.025604926,0.021,0.0306,Obs positivity,Steyn,Eales,4
77,0.02674014,0.0218,0.0318,Obs positivity,Steyn,Eales,4
78,0.027971456,0.023,0.0332,Obs positivity,Steyn,Eales,4
79,0.029271952,0.0242,0.0346,Obs positivity,Steyn,Eales,4
80,0.030665384,0.0254,0.0362,Obs positivity,Steyn,Eales,4
81,0.032160176,0.0268,0.0378,Obs positivity,Steyn,Eales,4
82,0.03365998,0.0282,0.0394,Obs positivity,Steyn,Eales,4
83,0.035213808,0.0296,0.041,Obs positivity,Steyn,Eales,4
84,0.036808558,0.0312,0.0428,Obs positivity,Steyn,Eales,4
85,0.038470958,0.0326,0.0446,Obs positivity,Steyn,Eales,4
86,0.040273542,0.0342,0.0464,Obs positivity,Steyn,Eales,4
87,0.042177834,0.036,0.0486,Obs positivity,Steyn,Eales,4
88,0.044258346,0.038,0.0508,Obs positivity,Steyn,Eales,4
89,0.046421492,0.04,0.053,Obs positivity,Steyn,Eales,4
90,0.04869883,0.0422,0.0556,Obs positivity,Steyn,Eales,4
91,0.05106582,0.0444,0.058,Obs positivity,Steyn,Eales,4
92,0.05363608,0.0468,0.0608,Obs positivity,Steyn,Eales,4
93,0.056367874,0.049395,0.0638,Obs positivity,Steyn,Eales,4
94,0.059329986,0.052,0.0668,Obs positivity,Steyn,Eales,4
95,0.062436652,0.055,0.0702,Obs positivity,Steyn,Eales,4
96,0.065596578,0.058,0.0734,Obs positivity,Steyn,Eales,4
97,0.068749276,0.0608,0.0768,Obs positivity,Steyn,Eales,4
98,0.072003144,0.0638,0.0804,Obs positivity,Steyn,Eales,4
99,0.075341608,0.0668,0.0842,Obs positivity,Steyn,Eales,4
100,0.078877078,0.0696,0.0886,Obs positivity,Steyn,Eales,4
1,0.004271754,-0.036362067,0.049430853,rt,Steyn,Eales,5
2,0.004586405,-0.033121379,0.039606704,rt,Steyn,Eales,5
3,0.003058499,-0.029025548,0.036330386,rt,Steyn,Eales,5
4,0.000563006,-0.027448082,0.024818837,rt,Steyn,Eales,5
5,-0.000921274,-0.02502271,0.025530985,rt,Steyn,Eales,5
6,-0.002193403,-0.023075272,0.024031064,rt,Steyn,Eales,5
7,-0.003983682,-0.026434533,0.017242474,rt,Steyn,Eales,5
8,-0.004002407,-0.026993415,0.021040599,rt,Steyn,Eales,5
9,-0.003540732,-0.026922172,0.019026228,rt,Steyn,Eales,5
10,-0.003751581,-0.028075354,0.019420241,rt,Steyn,Eales,5
11,-0.001455083,-0.025314496,0.022171997,rt,Steyn,Eales,5
12,0.001058884,-0.021913262,0.026838886,rt,Steyn,Eales,5
13,0.004628948,-0.018238228,0.027052167,rt,Steyn,Eales,5
14,0.005618392,-0.014923555,0.029815147,rt,Steyn,Eales,5
15,0.00758733,-0.01557725,0.029409618,rt,Steyn,Eales,5
16,0.010479302,-0.010125097,0.032050356,rt,Steyn,Eales,5
17,0.014256827,-0.006831323,0.034032883,rt,Steyn,Eales,5
18,0.020200709,-0.003454888,0.041669916,rt,Steyn,Eales,5
19,0.025814336,0.003189962,0.046914716,rt,Steyn,Eales,5
20,0.029134318,0.009367447,0.048641482,rt,Steyn,Eales,5
21,0.029621327,0.009073726,0.050419281,rt,Steyn,Eales,5
22,0.030343691,0.009201341,0.050921127,rt,Steyn,Eales,5
23,0.031295302,0.011054394,0.053941532,rt,Steyn,Eales,5
24,0.03122113,0.009821237,0.054497146,rt,Steyn,Eales,5
25,0.032375475,0.010858737,0.054266616,rt,Steyn,Eales,5
26,0.034079319,0.011200713,0.054319991,rt,Steyn,Eales,5
27,0.03599683,0.014819615,0.055479074,rt,Steyn,Eales,5
28,0.038679671,0.018299852,0.060313774,rt,Steyn,Eales,5
29,0.038643117,0.018420241,0.060715975,rt,Steyn,Eales,5
30,0.036504959,0.016479997,0.059095088,rt,Steyn,Eales,5
31,0.032094558,0.012610083,0.054889356,rt,Steyn,Eales,5
32,0.02627241,0.006266364,0.049357737,rt,Steyn,Eales,5
33,0.020043834,-0.001787493,0.04559928,rt,Steyn,Eales,5
34,0.010984933,-0.009337966,0.034700559,rt,Steyn,Eales,5
35,2.64E-05,-0.021535623,0.020008954,rt,Steyn,Eales,5
36,-0.008216582,-0.028497976,0.012664658,rt,Steyn,Eales,5
37,-0.015322174,-0.038837437,0.00576902,rt,Steyn,Eales,5
38,-0.018703184,-0.043320291,0.001197825,rt,Steyn,Eales,5
39,-0.018922037,-0.04477985,0.001060957,rt,Steyn,Eales,5
40,-0.017824771,-0.038760025,0.001566167,rt,Steyn,Eales,5
41,-0.015803783,-0.039653218,0.003914241,rt,Steyn,Eales,5
42,-0.010665867,-0.033696073,0.010542151,rt,Steyn,Eales,5
43,-0.004582163,-0.026006827,0.016401772,rt,Steyn,Eales,5
44,0.001265448,-0.018733936,0.020798959,rt,Steyn,Eales,5
45,0.006021349,-0.013382642,0.026311731,rt,Steyn,Eales,5
46,0.010767518,-0.008971469,0.031104065,rt,Steyn,Eales,5
47,0.017320077,-0.002285336,0.038687125,rt,Steyn,Eales,5
48,0.02217165,0.002322835,0.044910566,rt,Steyn,Eales,5
49,0.025337682,0.005403411,0.047740828,rt,Steyn,Eales,5
50,0.029459417,0.009234442,0.052343623,rt,Steyn,Eales,5
51,0.031973597,0.010532188,0.05364324,rt,Steyn,Eales,5
52,0.033935074,0.013518622,0.055004716,rt,Steyn,Eales,5
53,0.035202008,0.015563606,0.055343017,rt,Steyn,Eales,5
54,0.037521307,0.017727476,0.058471941,rt,Steyn,Eales,5
55,0.040720192,0.021034107,0.059849232,rt,Steyn,Eales,5
56,0.042398775,0.021060521,0.063418756,rt,Steyn,Eales,5
57,0.044753704,0.024691683,0.065430773,rt,Steyn,Eales,5
58,0.045041613,0.025646081,0.066128366,rt,Steyn,Eales,5
59,0.047798787,0.02735339,0.068505348,rt,Steyn,Eales,5
60,0.049435344,0.028065881,0.070525203,rt,Steyn,Eales,5
61,0.050637311,0.030697624,0.07204874,rt,Steyn,Eales,5
62,0.048646567,0.028681438,0.069189814,rt,Steyn,Eales,5
63,0.043697417,0.023605809,0.0629121,rt,Steyn,Eales,5
64,0.038325289,0.016363662,0.057905337,rt,Steyn,Eales,5
65,0.035929991,0.01507517,0.055073307,rt,Steyn,Eales,5
66,0.036155346,0.016435541,0.05490707,rt,Steyn,Eales,5
67,0.038923939,0.020750151,0.057960181,rt,Steyn,Eales,5
68,0.040989944,0.023919896,0.060721357,rt,Steyn,Eales,5
69,0.040927195,0.023593955,0.060713695,rt,Steyn,Eales,5
70,0.037898627,0.020486685,0.058115759,rt,Steyn,Eales,5
71,0.033282869,0.014800803,0.053085486,rt,Steyn,Eales,5
72,0.026140781,0.008246178,0.043290906,rt,Steyn,Eales,5
73,0.01946915,0.002162209,0.037288132,rt,Steyn,Eales,5
74,0.01411179,-0.004033379,0.033726643,rt,Steyn,Eales,5
75,0.010460825,-0.007947261,0.028723763,rt,Steyn,Eales,5
76,0.005312986,-0.010980321,0.023269424,rt,Steyn,Eales,5
77,0.000183552,-0.018389645,0.018308282,rt,Steyn,Eales,5
78,-0.005260512,-0.025114255,0.012432893,rt,Steyn,Eales,5
79,-0.00936704,-0.028657585,0.009012579,rt,Steyn,Eales,5
80,-0.013089785,-0.034169722,0.004784789,rt,Steyn,Eales,5
81,-0.010853102,-0.031035177,0.006804477,rt,Steyn,Eales,5
82,-0.007985183,-0.025996191,0.008909624,rt,Steyn,Eales,5
83,-0.001653838,-0.019253187,0.017523649,rt,Steyn,Eales,5
84,0.002882926,-0.014954611,0.022477113,rt,Steyn,Eales,5
85,0.003986616,-0.014978634,0.024029249,rt,Steyn,Eales,5
86,0.005235937,-0.013287781,0.024029734,rt,Steyn,Eales,5
87,0.00856499,-0.008418281,0.026317665,rt,Steyn,Eales,5
88,0.010097877,-0.008290605,0.028565707,rt,Steyn,Eales,5
89,0.008640583,-0.009459242,0.027264307,rt,Steyn,Eales,5
90,0.005293607,-0.012729538,0.023603948,rt,Steyn,Eales,5
91,0.001710438,-0.016546038,0.020404843,rt,Steyn,Eales,5
92,-0.000684511,-0.018864575,0.017852024,rt,Steyn,Eales,5
93,-0.005746338,-0.023863397,0.012911409,rt,Steyn,Eales,5
94,-0.011606163,-0.029996763,0.006421743,rt,Steyn,Eales,5
95,-0.016456109,-0.035475351,0.001489677,rt,Steyn,Eales,5
96,-0.019987387,-0.038858875,-0.002373746,rt,Steyn,Eales,5
97,-0.02041187,-0.039621311,-0.002030119,rt,Steyn,Eales,5
98,-0.020836708,-0.041633729,-0.000576981,rt,Steyn,Eales,5
99,-0.020534048,-0.044854192,0.003521883,rt,Steyn,Eales,5
100,-0.021033694,-0.051390287,0.009279017,rt,Steyn,Eales,5
1,0.027186425,0.024412861,0.029940624,Pt,Steyn,Eales,5
2,0.027306859,0.02484986,0.029396455,Pt,Steyn,Eales,5
3,0.0273886,0.025218156,0.029288944,Pt,Steyn,Eales,5
4,0.027401575,0.025375272,0.029271159,Pt,Steyn,Eales,5
5,0.02737602,0.025511722,0.029149644,Pt,Steyn,Eales,5
6,0.027306677,0.025604005,0.029048924,Pt,Steyn,Eales,5
7,0.027206649,0.025488955,0.028950383,Pt,Steyn,Eales,5
8,0.027093825,0.025327428,0.028793782,Pt,Steyn,Eales,5
9,0.02699689,0.025391713,0.02877246,Pt,Steyn,Eales,5
10,0.026907169,0.025336382,0.028568686,Pt,Steyn,Eales,5
11,0.026876562,0.025174611,0.028721629,Pt,Steyn,Eales,5
12,0.026909999,0.025172141,0.028786222,Pt,Steyn,Eales,5
13,0.02703462,0.025231085,0.028832613,Pt,Steyn,Eales,5
14,0.027194137,0.025564953,0.028909962,Pt,Steyn,Eales,5
15,0.027394705,0.025851045,0.02918816,Pt,Steyn,Eales,5
16,0.027669455,0.02596466,0.029615956,Pt,Steyn,Eales,5
17,0.028061057,0.02636951,0.029971923,Pt,Steyn,Eales,5
18,0.028646261,0.027084659,0.030418498,Pt,Steyn,Eales,5
19,0.029397428,0.027670413,0.031098097,Pt,Steyn,Eales,5
20,0.030267788,0.028564572,0.031990051,Pt,Steyn,Eales,5
21,0.031180097,0.029417593,0.03318326,Pt,Steyn,Eales,5
22,0.032133162,0.030291488,0.034099355,Pt,Steyn,Eales,5
23,0.033149871,0.03125361,0.034971567,Pt,Steyn,Eales,5
24,0.03420391,0.032364836,0.036108913,Pt,Steyn,Eales,5
25,0.035339558,0.033479276,0.037337999,Pt,Steyn,Eales,5
26,0.03656425,0.034713371,0.038625451,Pt,Steyn,Eales,5
27,0.037912514,0.035915661,0.040068179,Pt,Steyn,Eales,5
28,0.039401767,0.037248909,0.041612913,Pt,Steyn,Eales,5
29,0.040961329,0.038753467,0.043350112,Pt,Steyn,Eales,5
30,0.04245899,0.040224863,0.044741189,Pt,Steyn,Eales,5
31,0.043823593,0.041575727,0.046286912,Pt,Steyn,Eales,5
32,0.044961825,0.04263407,0.047279344,Pt,Steyn,Eales,5
33,0.045853055,0.043581039,0.048357011,Pt,Steyn,Eales,5
34,0.046365934,0.044160031,0.048966742,Pt,Steyn,Eales,5
35,0.046379235,0.043748159,0.049162109,Pt,Steyn,Eales,5
36,0.04600919,0.043548984,0.048701324,Pt,Steyn,Eales,5
37,0.045315487,0.042929374,0.047672663,Pt,Steyn,Eales,5
38,0.044480507,0.042237644,0.046721602,Pt,Steyn,Eales,5
39,0.043646001,0.041395486,0.046035006,Pt,Steyn,Eales,5
40,0.042884992,0.040643757,0.045235035,Pt,Steyn,Eales,5
41,0.042203003,0.039970649,0.044533123,Pt,Steyn,Eales,5
42,0.041756969,0.039676315,0.043980284,Pt,Steyn,Eales,5
43,0.041568687,0.03945821,0.043679726,Pt,Steyn,Eales,5
44,0.041605101,0.039475014,0.043754669,Pt,Steyn,Eales,5
45,0.041854818,0.039787226,0.044122499,Pt,Steyn,Eales,5
46,0.042320496,0.040071261,0.044544814,Pt,Steyn,Eales,5
47,0.043052598,0.041015918,0.045240435,Pt,Steyn,Eales,5
48,0.044016452,0.041822679,0.046236374,Pt,Steyn,Eales,5
49,0.045155973,0.043026832,0.047387983,Pt,Steyn,Eales,5
50,0.046508809,0.044252975,0.048937389,Pt,Steyn,Eales,5
51,0.048024379,0.045826351,0.050452814,Pt,Steyn,Eales,5
52,0.049688053,0.047516145,0.052427733,Pt,Steyn,Eales,5
53,0.051484066,0.048944518,0.054213499,Pt,Steyn,Eales,5
54,0.053457042,0.050803133,0.055976056,Pt,Steyn,Eales,5
55,0.055686685,0.053155887,0.058382676,Pt,Steyn,Eales,5
56,0.058096167,0.05524771,0.060850117,Pt,Steyn,Eales,5
57,0.06074473,0.057901802,0.063494246,Pt,Steyn,Eales,5
58,0.063533749,0.06077361,0.066656089,Pt,Steyn,Eales,5
59,0.066643498,0.063844267,0.069887432,Pt,Steyn,Eales,5
60,0.070022557,0.067126928,0.073110101,Pt,Steyn,Eales,5
61,0.073667667,0.070629126,0.076961193,Pt,Steyn,Eales,5
62,0.077333714,0.074036904,0.0806568,Pt,Steyn,Eales,5
63,0.080800761,0.077237482,0.084382916,Pt,Steyn,Eales,5
64,0.0839519,0.080348064,0.087878223,Pt,Steyn,Eales,5
65,0.08702504,0.083241539,0.090790674,Pt,Steyn,Eales,5
66,0.090217215,0.08642789,0.093600306,Pt,Steyn,Eales,5
67,0.09378842,0.090060004,0.097354707,Pt,Steyn,Eales,5
68,0.097705305,0.093861401,0.101390678,Pt,Steyn,Eales,5
69,0.101776679,0.098199399,0.105587441,Pt,Steyn,Eales,5
70,0.105706051,0.102055192,0.109577614,Pt,Steyn,Eales,5
71,0.109288461,0.105457393,0.113170156,Pt,Steyn,Eales,5
72,0.11220738,0.108538169,0.116277655,Pt,Steyn,Eales,5
73,0.114436758,0.110435373,0.118641823,Pt,Steyn,Eales,5
74,0.116083772,0.112112508,0.120335273,Pt,Steyn,Eales,5
75,0.117303521,0.113641697,0.121661028,Pt,Steyn,Eales,5
76,0.117918927,0.113835821,0.12218956,Pt,Steyn,Eales,5
77,0.117935666,0.11398671,0.121949694,Pt,Steyn,Eales,5
78,0.117309223,0.113241803,0.121487878,Pt,Steyn,Eales,5
79,0.116200035,0.1122981,0.120414768,Pt,Steyn,Eales,5
80,0.114691892,0.110627692,0.118891233,Pt,Steyn,Eales,5
81,0.113453075,0.109198525,0.117518069,Pt,Steyn,Eales,5
82,0.112559691,0.10839605,0.116737855,Pt,Steyn,Eales,5
83,0.112384707,0.108315416,0.116279919,Pt,Steyn,Eales,5
84,0.112706046,0.108685323,0.11659888,Pt,Steyn,Eales,5
85,0.113136104,0.109105186,0.117186957,Pt,Steyn,Eales,5
86,0.113718599,0.109680986,0.117700733,Pt,Steyn,Eales,5
87,0.114685374,0.11071217,0.118605863,Pt,Steyn,Eales,5
88,0.115834953,0.111838773,0.120071194,Pt,Steyn,Eales,5
89,0.116839368,0.112800882,0.121162751,Pt,Steyn,Eales,5
90,0.11745296,0.113422875,0.121754841,Pt,Steyn,Eales,5
91,0.117641247,0.113480839,0.121877086,Pt,Steyn,Eales,5
92,0.117550771,0.113363824,0.121774319,Pt,Steyn,Eales,5
93,0.11687574,0.11274231,0.121130675,Pt,Steyn,Eales,5
94,0.115546722,0.111567511,0.119781866,Pt,Steyn,Eales,5
95,0.113682764,0.109705654,0.117890151,Pt,Steyn,Eales,5
96,0.111454499,0.107437178,0.115560483,Pt,Steyn,Eales,5
97,0.109210964,0.105235149,0.113219083,Pt,Steyn,Eales,5
98,0.106967477,0.102810597,0.111101015,Pt,Steyn,Eales,5
99,0.104805206,0.100072045,0.109556749,Pt,Steyn,Eales,5
100,0.102654671,0.096394049,0.109050844,Pt,Steyn,Eales,5
1,135.99077,109,164,nPos,Steyn,Eales,5
2,136.54637,111,164,nPos,Steyn,Eales,5
3,136.93598,112,164,nPos,Steyn,Eales,5
4,136.99688,112,163,nPos,Steyn,Eales,5
5,136.88076,112,163,nPos,Steyn,Eales,5
6,136.49244,112,162.025,nPos,Steyn,Eales,5
7,136.07779,112,162,nPos,Steyn,Eales,5
8,135.49724,111,161,nPos,Steyn,Eales,5
9,135.02626,111,161,nPos,Steyn,Eales,5
10,134.56121,110,160,nPos,Steyn,Eales,5
11,134.44728,110,160,nPos,Steyn,Eales,5
12,134.59266,110,161,nPos,Steyn,Eales,5
13,135.18203,111,161,nPos,Steyn,Eales,5
14,135.89518,111,162,nPos,Steyn,Eales,5
15,136.96746,112,163,nPos,Steyn,Eales,5
16,138.34057,114,165,nPos,Steyn,Eales,5
17,140.31775,115,166,nPos,Steyn,Eales,5
18,143.19048,118,170,nPos,Steyn,Eales,5
19,147.00009,122,174,nPos,Steyn,Eales,5
20,151.3921,126,178,nPos,Steyn,Eales,5
21,155.9174,130,183,nPos,Steyn,Eales,5
22,160.59975,134,188,nPos,Steyn,Eales,5
23,165.73588,139,194,nPos,Steyn,Eales,5
24,171.06491,144,200,nPos,Steyn,Eales,5
25,176.74125,149,206,nPos,Steyn,Eales,5
26,182.85114,154,213,nPos,Steyn,Eales,5
27,189.62406,160,220,nPos,Steyn,Eales,5
28,196.97643,167,228,nPos,Steyn,Eales,5
29,204.77639,174,236,nPos,Steyn,Eales,5
30,212.29168,181,244,nPos,Steyn,Eales,5
31,219.09412,188,252,nPos,Steyn,Eales,5
32,224.7538,193,258,nPos,Steyn,Eales,5
33,229.22983,197,263,nPos,Steyn,Eales,5
34,231.80085,199,266,nPos,Steyn,Eales,5
35,231.88155,199,266,nPos,Steyn,Eales,5
36,229.96831,198,264,nPos,Steyn,Eales,5
37,226.57827,195,260,nPos,Steyn,Eales,5
38,222.3523,191,255,nPos,Steyn,Eales,5
39,218.26252,187,251,nPos,Steyn,Eales,5
40,214.44792,183,247,nPos,Steyn,Eales,5
41,210.98579,180,243,nPos,Steyn,Eales,5
42,208.76683,178,241,nPos,Steyn,Eales,5
43,207.8066,178,240,nPos,Steyn,Eales,5
44,208.1203,178,240,nPos,Steyn,Eales,5
45,209.30076,179,241,nPos,Steyn,Eales,5
46,211.65988,181,244,nPos,Steyn,Eales,5
47,215.26238,184,248,nPos,Steyn,Eales,5
48,220.13515,189,253,nPos,Steyn,Eales,5
49,225.76724,194,259,nPos,Steyn,Eales,5
50,232.51893,201,266,nPos,Steyn,Eales,5
51,240.16666,207,274,nPos,Steyn,Eales,5
52,248.37192,215,283,nPos,Steyn,Eales,5
53,257.44792,223,293,nPos,Steyn,Eales,5
54,267.27445,232,303,nPos,Steyn,Eales,5
55,278.39826,243,315,nPos,Steyn,Eales,5
56,290.51116,254,328,nPos,Steyn,Eales,5
57,303.70766,267,342,nPos,Steyn,Eales,5
58,317.62147,280,357,nPos,Steyn,Eales,5
59,333.09765,295,373,nPos,Steyn,Eales,5
60,350.15417,311,391,nPos,Steyn,Eales,5
61,368.25173,327,410,nPos,Steyn,Eales,5
62,386.62653,344,430,nPos,Steyn,Eales,5
63,403.86973,361,448,nPos,Steyn,Eales,5
64,419.69505,376,465,nPos,Steyn,Eales,5
65,435.22694,391,481,nPos,Steyn,Eales,5
66,451.07831,406,497,nPos,Steyn,Eales,5
67,468.9179,423,516,nPos,Steyn,Eales,5
68,488.5362,442,536,nPos,Steyn,Eales,5
69,509.01455,462,558,nPos,Steyn,Eales,5
70,528.45784,480,578,nPos,Steyn,Eales,5
71,546.46217,498,597,nPos,Steyn,Eales,5
72,561.22243,511,612,nPos,Steyn,Eales,5
73,572.10498,522,623,nPos,Steyn,Eales,5
74,580.518,530,633,nPos,Steyn,Eales,5
75,586.42892,536,638,nPos,Steyn,Eales,5
76,589.57585,539,642,nPos,Steyn,Eales,5
77,589.62628,539,642,nPos,Steyn,Eales,5
78,586.63507,536,639,nPos,Steyn,Eales,5
79,581.04225,531,633,nPos,Steyn,Eales,5
80,573.55069,523,625,nPos,Steyn,Eales,5
81,567.31212,517,618,nPos,Steyn,Eales,5
82,562.78033,513,614,nPos,Steyn,Eales,5
83,561.95126,512,612,nPos,Steyn,Eales,5
84,563.53114,514,615,nPos,Steyn,Eales,5
85,565.66448,516,617,nPos,Steyn,Eales,5
86,568.69954,519,620,nPos,Steyn,Eales,5
87,573.38815,523,624,nPos,Steyn,Eales,5
88,579.10774,529,631,nPos,Steyn,Eales,5
89,584.17195,534,636,nPos,Steyn,Eales,5
90,587.28717,536,639,nPos,Steyn,Eales,5
91,588.13938,537,640,nPos,Steyn,Eales,5
92,587.67142,537,639,nPos,Steyn,Eales,5
93,584.4531,534,636,nPos,Steyn,Eales,5
94,577.85722,527,629,nPos,Steyn,Eales,5
95,568.36368,518,619,nPos,Steyn,Eales,5
96,557.23182,508,608,nPos,Steyn,Eales,5
97,546.05125,497,596,nPos,Steyn,Eales,5
98,534.93002,486,585,nPos,Steyn,Eales,5
99,523.99027,474,575,nPos,Steyn,Eales,5
100,513.30261,460,569,nPos,Steyn,Eales,5
1,0.027198154,0.0218,0.0328,Obs positivity,Steyn,Eales,5
2,0.027309274,0.0222,0.0328,Obs positivity,Steyn,Eales,5
3,0.027387196,0.0224,0.0328,Obs positivity,Steyn,Eales,5
4,0.027399376,0.0224,0.0326,Obs positivity,Steyn,Eales,5
5,0.027376152,0.0224,0.0326,Obs positivity,Steyn,Eales,5
6,0.027298488,0.0224,0.032405,Obs positivity,Steyn,Eales,5
7,0.027215558,0.0224,0.0324,Obs positivity,Steyn,Eales,5
8,0.027099448,0.0222,0.0322,Obs positivity,Steyn,Eales,5
9,0.027005252,0.0222,0.0322,Obs positivity,Steyn,Eales,5
10,0.026912242,0.022,0.032,Obs positivity,Steyn,Eales,5
11,0.026889456,0.022,0.032,Obs positivity,Steyn,Eales,5
12,0.026918532,0.022,0.0322,Obs positivity,Steyn,Eales,5
13,0.027036406,0.0222,0.0322,Obs positivity,Steyn,Eales,5
14,0.027179036,0.0222,0.0324,Obs positivity,Steyn,Eales,5
15,0.027393492,0.0224,0.0326,Obs positivity,Steyn,Eales,5
16,0.027668114,0.0228,0.033,Obs positivity,Steyn,Eales,5
17,0.02806355,0.023,0.0332,Obs positivity,Steyn,Eales,5
18,0.028638096,0.0236,0.034,Obs positivity,Steyn,Eales,5
19,0.029400018,0.0244,0.0348,Obs positivity,Steyn,Eales,5
20,0.03027842,0.0252,0.0356,Obs positivity,Steyn,Eales,5
21,0.03118348,0.026,0.0366,Obs positivity,Steyn,Eales,5
22,0.03211995,0.0268,0.0376,Obs positivity,Steyn,Eales,5
23,0.033147176,0.0278,0.0388,Obs positivity,Steyn,Eales,5
24,0.034212982,0.0288,0.04,Obs positivity,Steyn,Eales,5
25,0.03534825,0.0298,0.0412,Obs positivity,Steyn,Eales,5
26,0.036570228,0.0308,0.0426,Obs positivity,Steyn,Eales,5
27,0.037924812,0.032,0.044,Obs positivity,Steyn,Eales,5
28,0.039395286,0.0334,0.0456,Obs positivity,Steyn,Eales,5
29,0.040955278,0.0348,0.0472,Obs positivity,Steyn,Eales,5
30,0.042458336,0.0362,0.0488,Obs positivity,Steyn,Eales,5
31,0.043818824,0.0376,0.0504,Obs positivity,Steyn,Eales,5
32,0.04495076,0.0386,0.0516,Obs positivity,Steyn,Eales,5
33,0.045845966,0.0394,0.0526,Obs positivity,Steyn,Eales,5
34,0.04636017,0.0398,0.0532,Obs positivity,Steyn,Eales,5
35,0.04637631,0.0398,0.0532,Obs positivity,Steyn,Eales,5
