"variable","mean","median","sd","lower","upper","rhat","ess_bulk","iter","simulation","method","fitAttempts"
"lp__",-37678.7304444444,-37678.3,4.51684103909339,-37688.4525,-37671,1.00546208560814,313.911794263349,1,"Steyn","Eales",1
"a_raw[1]",-4.39220794444444,-4.385035,0.796828625524231,-5.928931,-2.810187,1.01219178056966,345.984498691385,1,"Steyn","Eales",1
"a_raw[2]",-4.44234283333333,-4.44195,0.575330351888837,-5.518684,-3.2802355,1.00844870685249,352.495713358677,1,"Steyn","Eales",1
"a_raw[3]",0.0377448807666666,0.03170565,0.991954302580113,-1.795117,1.861984,1.0002750476404,1374.54888833565,1,"Steyn","Eales",1
"a_raw[4]",0.0471587657555556,0.02754695,1.03555268108942,-1.9195255,2.02774975,1.00919934830201,1626.96145785052,1,"Steyn","Eales",1
"a_raw[5]",-0.00358982757777779,0.0444619,0.989390150265481,-1.94463,1.88119875,1.00195739589459,846.65509185816,1,"Steyn","Eales",1
"a_raw[6]",0.0142603761333333,0.02832505,1.03141545520664,-1.97799375,2.04710525,1.00366210548898,758.44755194741,1,"Steyn","Eales",1
"a_raw[7]",0.449878705288889,0.4441795,0.942303646952382,-1.34450575,2.33598125,1.00212985123827,1028.11370269247,1,"Steyn","Eales",1
"a_raw[8]",0.670521108111111,0.650944,0.804629397845065,-0.9875859,2.23834825,1.00266538937637,1162.73237464399,1,"Steyn","Eales",1
"a_raw[9]",0.943859496688889,0.947954,0.825482829526028,-0.664417725,2.6109815,1.0017839199557,871.415464669743,1,"Steyn","Eales",1
"a_raw[10]",0.651295680266667,0.621336,0.758310612121006,-0.819298875,2.18147575,0.998619239734411,645.677952231015,1,"Steyn","Eales",1
"a_raw[11]",-0.133243209712222,-0.1293565,0.746708490799662,-1.667571,1.35836975,1.00278405068845,676.174549618054,1,"Steyn","Eales",1
"a_raw[12]",-0.864333914966667,-0.8969975,0.775774168312512,-2.39363725,0.683091699999999,1.00807096768299,791.066481236539,1,"Steyn","Eales",1
"a_raw[13]",-1.20307279354111,-1.21395,0.770424541487515,-2.7505075,0.376879975,1.00455139834756,833.365908392069,1,"Steyn","Eales",1
"a_raw[14]",-0.799038656066667,-0.803558,0.768352208141688,-2.39190775,0.681791349999999,1.00731095120024,1154.31553403791,1,"Steyn","Eales",1
"a_raw[15]",0.158478512111111,0.2018855,0.812330113724132,-1.5599685,1.7196085,1.00294241080495,1144.20158011372,1,"Steyn","Eales",1
"a_raw[16]",-0.258109646171111,-0.249683,0.75945678685883,-1.8345885,1.213171,1.00359126300218,1513.60401862521,1,"Steyn","Eales",1
"a_raw[17]",-0.504201319837778,-0.4895395,0.777589757878725,-2.15362275,0.978375674999999,1.00140919650809,934.116953336063,1,"Steyn","Eales",1
"a_raw[18]",-0.133446971823333,-0.1343915,0.766318655308753,-1.764319,1.3313005,1.00107725327076,827.149821258826,1,"Steyn","Eales",1
"a_raw[19]",-0.105645678255556,-0.1127705,0.774649014085853,-1.71648275,1.33891025,0.99927769185918,1027.87977477082,1,"Steyn","Eales",1
"a_raw[20]",-0.325056952546667,-0.322016,0.796450611144607,-1.7725505,1.39811725,0.999114755521472,1227.00137189482,1,"Steyn","Eales",1
"a_raw[21]",-0.343271054555556,-0.355962,0.793056856229297,-1.894668,1.2726855,1.00180423330936,1241.27496252464,1,"Steyn","Eales",1
"a_raw[22]",-0.147722107064444,-0.1399065,0.739730221411692,-1.63777325,1.32682375,1.0083736104076,880.042574966603,1,"Steyn","Eales",1
"a_raw[23]",0.328629383407778,0.331103,0.772101297657535,-1.1741485,1.85122875,1.00757159840105,825.92930502431,1,"Steyn","Eales",1
"a_raw[24]",0.621569367378889,0.6123115,0.810520432506697,-0.91124535,2.206541,1.00332701764018,1640.30945478374,1,"Steyn","Eales",1
"a_raw[25]",0.534255601655556,0.530535,0.89705006050488,-1.2725635,2.32664725,1.0022185862105,1371.63614668893,1,"Steyn","Eales",1
"a_raw[26]",0.134110458275556,0.1301245,1.01170675107856,-1.85723125,2.112972,1.0134689887287,2463.5463532747,1,"Steyn","Eales",1
"a_raw[27]",-0.0360418503733333,-0.01877075,1.0310510870672,-2.167612,1.97218625,1.0037317155017,1091.99621464892,1,"Steyn","Eales",1
"a_raw[28]",-0.0154339999333333,-0.00743982,1.00184157149881,-1.950113,2.00425425,1.00555091522179,1844.05596187587,1,"Steyn","Eales",1
"a_raw[29]",0.00880393037222222,-0.00563639,0.976119650791023,-1.84649775,1.92394225,1.00649659469066,2124.15990839233,1,"Steyn","Eales",1
"sigma",0.109666599888889,0.1052435,0.0365165370691215,0.054378015,0.1931047,1.01134753038174,332.052500844574,1,"Steyn","Eales",1
"rho",0.000141219664777778,0.000137156,5.24234404013541e-05,5.28245975e-05,0.000249247925,1.00281404414121,1359.33097590507,1,"Steyn","Eales",1
"a[1]",-4.39220794444444,-4.385035,0.796828625524231,-5.928931,-2.810187,1.01219178056966,345.984498691385,1,"Steyn","Eales",1
"a[2]",-4.44234283333333,-4.44195,0.575330351888837,-5.518684,-3.2802355,1.00844870685249,352.495713358677,1,"Steyn","Eales",1
"a[3]",-4.48760027777778,-4.481365,0.377679365656863,-5.16860875,-3.726787,1.00395336218599,397.138450784011,1,"Steyn","Eales",1
"a[4]",-4.52476195555556,-4.516585,0.213313411927318,-4.93540525,-4.10396275,1.00447955585109,521.320971145311,1,"Steyn","Eales",1
"a[5]",-4.55920463333333,-4.55403,0.102556670002172,-4.76240325,-4.3659795,1.00538934241478,826.082253710805,1,"Steyn","Eales",1
"a[6]",-4.59417888888889,-4.594995,0.0633151455476194,-4.72169925,-4.4577725,0.998884118623142,890.686279496195,1,"Steyn","Eales",1
"a[7]",-4.58226346666667,-4.58113,0.0612338110196936,-4.70597925,-4.466474,0.998353084976794,1129.10853913111,1,"Steyn","Eales",1
"a[8]",-4.50197751111111,-4.49975,0.0606759522674754,-4.631156,-4.39086375,1.00242120302837,850.526722910817,1,"Steyn","Eales",1
"a[9]",-4.32507431111111,-4.32208,0.0548767355744794,-4.43843475,-4.22261,0.99873299091277,880.096601040148,1,"Steyn","Eales",1
"a[10]",-4.08021697777778,-4.07781,0.0512213858347206,-4.18241775,-3.982942,0.998896361969018,899.199623002502,1,"Steyn","Eales",1
"a[11]",-3.84920394444444,-3.85049,0.048577356156368,-3.94919925,-3.75242125,1.00139292809611,807.860223342124,1,"Steyn","Eales",1
"a[12]",-3.70567018888889,-3.70698,0.0474860716897587,-3.79452975,-3.60807,0.999820770122985,1092.30038673221,1,"Steyn","Eales",1
"a[13]",-3.68584998888889,-3.68716,0.0446809624673379,-3.77782225,-3.60170225,1.00013433419367,972.015336962513,1,"Steyn","Eales",1
"a[14]",-3.74737827777778,-3.7462,0.0474784315369945,-3.844345,-3.661181,0.999940577821922,1157.21899813743,1,"Steyn","Eales",1
"a[15]",-3.78390354444444,-3.782355,0.0462112974908495,-3.87602575,-3.6960595,0.998460445108813,1066.08909392584,1,"Steyn","Eales",1
"a[16]",-3.84649295555556,-3.847175,0.04956945775913,-3.944448,-3.74738425,0.99853860291323,910.874174200797,1,"Steyn","Eales",1
"a[17]",-3.96348347777778,-3.96138,0.050594918732749,-4.06204925,-3.86324075,1.00762325980876,745.616873999157,1,"Steyn","Eales",1
"a[18]",-4.09190288888889,-4.09102,0.0495913315908451,-4.1892885,-3.99745725,1.00277503828732,904.207861840517,1,"Steyn","Eales",1
"a[19]",-4.22857205555556,-4.22669,0.0530983962069684,-4.33907175,-4.12758575,1.00125556405202,924.792804253963,1,"Steyn","Eales",1
"a[20]",-4.39856798888889,-4.398255,0.0572395552912866,-4.51343925,-4.28088425,1.00335614295571,874.155346756209,1,"Steyn","Eales",1
"a[21]",-4.60387598888889,-4.6053,0.0567445962226102,-4.71060475,-4.484413,1.0015563518418,837.478523152944,1,"Steyn","Eales",1
"a[22]",-4.82842773333333,-4.82645,0.0621291848273804,-4.95722675,-4.71586475,0.998787166859134,1045.7198675884,1,"Steyn","Eales",1
"a[23]",-5.01769201111111,-5.014815,0.0683871532834616,-5.154249,-4.8962955,1.00001417327413,1112.25421920294,1,"Steyn","Eales",1
"a[24]",-5.13880697777778,-5.136515,0.0763324423596922,-5.294789,-4.99445775,1.00160832681188,1000.09356922066,1,"Steyn","Eales",1
"a[25]",-5.19929141111111,-5.19829,0.123637368307257,-5.43031675,-4.9550875,1.0035398158643,925.904455135527,1,"Steyn","Eales",1
"a[26]",-5.24680284444444,-5.256735,0.245872151283944,-5.694473,-4.723334,1.00327164444589,899.62077573584,1,"Steyn","Eales",1
"a[27]",-5.29530341111111,-5.32837,0.412335185814605,-6.04570825,-4.419546,1.0037234114212,851.453053862609,1,"Steyn","Eales",1
"a[28]",-5.34541954444444,-5.37746,0.601717437298218,-6.46674175,-4.01785475,1.00376699444092,796.89807817457,1,"Steyn","Eales",1
"a[29]",-5.39351346666667,-5.453415,0.810340116761967,-6.92573025,-3.59104925,1.00355053464911,752.101968261293,1,"Steyn","Eales",1
"Y_hat[1]",-4.55929317777778,-4.55566,0.102994110173792,-4.7658605,-4.36074375,1.00339387296192,727.282339371777,1,"Steyn","Eales",1
"Y_hat[2]",-4.56625084444444,-4.563825,0.0878358164279355,-4.7399225,-4.39945625,1.00339922452892,796.911791972909,1,"Steyn","Eales",1
"Y_hat[3]",-4.57283908888889,-4.569915,0.0754484179424954,-4.7239865,-4.423933,1.0018684356279,855.496296309024,1,"Steyn","Eales",1
"Y_hat[4]",-4.57866701111111,-4.57822,0.0661135938732617,-4.70833,-4.440529,1.00121712445996,903.760691443654,1,"Steyn","Eales",1
"Y_hat[5]",-4.58334352222222,-4.583935,0.0598203381597495,-4.699285,-4.456827,1.00134492840527,945.816179279601,1,"Steyn","Eales",1
"Y_hat[6]",-4.58647798888889,-4.58557,0.0559580514113289,-4.695871,-4.46325325,0.999065780846882,973.168416120627,1,"Steyn","Eales",1
"Y_hat[7]",-4.58772073333333,-4.5871,0.0536027818114562,-4.6935805,-4.4736405,0.999113713455993,1003.92652074499,1,"Steyn","Eales",1
"Y_hat[8]",-4.58686324444444,-4.58676,0.0523133864568866,-4.6924735,-4.47908275,0.998647738001154,1047.12563009343,1,"Steyn","Eales",1
"Y_hat[9]",-4.58372962222222,-4.584095,0.0518657481892411,-4.69118475,-4.47865475,0.997970830158567,1067.59341317836,1,"Steyn","Eales",1
"Y_hat[10]",-4.57814165555556,-4.576255,0.0519023589155019,-4.683148,-4.4756275,0.997981830939342,1068.69664471197,1,"Steyn","Eales",1
"Y_hat[11]",-4.56992306666667,-4.56717,0.0519050264200948,-4.67401575,-4.4686735,0.998456262134438,1061.75869802729,1,"Steyn","Eales",1
"Y_hat[12]",-4.55888415555556,-4.555355,0.0515759924799052,-4.66196075,-4.464447,1.00050416347352,1025.60844840457,1,"Steyn","Eales",1
"Y_hat[13]",-4.54479816666667,-4.54233,0.0512503541415909,-4.6449565,-4.45329875,1.00277992379965,958.398341940225,1,"Steyn","Eales",1
"Y_hat[14]",-4.52743325555556,-4.52582,0.0512145268641095,-4.630112,-4.432327,1.0052951311568,909.080218017017,1,"Steyn","Eales",1
"Y_hat[15]",-4.50655584444444,-4.50502,0.0513449289997693,-4.6085825,-4.41194025,1.00554335212189,861.682029432872,1,"Steyn","Eales",1
"Y_hat[16]",-4.48193338888889,-4.48002,0.0511542067699243,-4.5869125,-4.3890755,1.00275797358179,841.226541571794,1,"Steyn","Eales",1
"Y_hat[17]",-4.45345138888889,-4.4521,0.0503078364402736,-4.554619,-4.36121225,1.00057500476246,822.560988897881,1,"Steyn","Eales",1
"Y_hat[18]",-4.42129814444444,-4.42067,0.0491708353289061,-4.518196,-4.3298275,0.999995700625802,819.472426311094,1,"Steyn","Eales",1
"Y_hat[19]",-4.38570953333333,-4.385265,0.0481498899445572,-4.48167675,-4.29493225,0.998993106165187,848.996159815489,1,"Steyn","Eales",1
"Y_hat[20]",-4.34692231111111,-4.346085,0.0473227380786229,-4.44538925,-4.26018925,0.999008589440576,894.372683767122,1,"Steyn","Eales",1
"Y_hat[21]",-4.30517331111111,-4.304575,0.04640698038923,-4.401083,-4.22014375,0.998982433027009,914.772245681583,1,"Steyn","Eales",1
"Y_hat[22]",-4.2608234,-4.258735,0.0452091572102091,-4.35272575,-4.177688,0.998879702892975,938.475122068148,1,"Steyn","Eales",1
"Y_hat[23]",-4.21450938888889,-4.212665,0.0440666427327926,-4.30201925,-4.13448875,0.998672703765601,980.198690605552,1,"Steyn","Eales",1
"Y_hat[24]",-4.1669056,-4.165655,0.0432646379888589,-4.2549,-4.0866725,0.998927171409378,996.83478498139,1,"Steyn","Eales",1
"Y_hat[25]",-4.11868646666667,-4.11682,0.0427199914382076,-4.206296,-4.03736325,0.998631767440106,1001.09021410346,1,"Steyn","Eales",1
"Y_hat[26]",-4.07052668888889,-4.068435,0.0420183075933164,-4.155311,-3.98848525,0.998716549445854,1012.72395151185,1,"Steyn","Eales",1
"Y_hat[27]",-4.02307888888889,-4.02174,0.04099629126568,-4.107941,-3.9482875,0.998782501555163,1014.96818450818,1,"Steyn","Eales",1
"Y_hat[28]",-3.97695484444444,-3.975965,0.0401401093595589,-4.0563455,-3.90109975,0.999166863034042,1005.88540466674,1,"Steyn","Eales",1
"Y_hat[29]",-3.93276153333333,-3.93078,0.0397989833588805,-4.01401,-3.854253,1.00032466400236,948.701119195855,1,"Steyn","Eales",1
"Y_hat[30]",-3.89110691111111,-3.8914,0.0398413359557303,-3.9743415,-3.81313875,1.00046994842887,901.955794949345,1,"Steyn","Eales",1
"Y_hat[31]",-3.85259604444444,-3.8528,0.0397510988132555,-3.936193,-3.7762565,1.00226026935733,878.899231273012,1,"Steyn","Eales",1
"Y_hat[32]",-3.8177273,-3.81799,0.0392988920603817,-3.8992565,-3.74168475,1.00364070804813,909.271555041024,1,"Steyn","Eales",1
"Y_hat[33]",-3.78681705555556,-3.786715,0.0388898237802196,-3.865795,-3.711143,1.0051523960057,977.312111393764,1,"Steyn","Eales",1
"Y_hat[34]",-3.76016402222222,-3.758995,0.0388049027646727,-3.83667575,-3.68404075,1.00559955786873,993.771417473493,1,"Steyn","Eales",1
"Y_hat[35]",-3.73806736666667,-3.73776,0.0388830565034016,-3.81069725,-3.661326,1.00367315079858,1008.35789749276,1,"Steyn","Eales",1
"Y_hat[36]",-3.72082068888889,-3.7216,0.0386308603716128,-3.79461575,-3.64297675,1.00101885849692,1014.71154391251,1,"Steyn","Eales",1
"Y_hat[37]",-3.70847131111111,-3.709125,0.0378832200293463,-3.780931,-3.63491675,1.00026472293321,1001.34847130642,1,"Steyn","Eales",1
"Y_hat[38]",-3.70069916666667,-3.701265,0.0370869324400689,-3.77198275,-3.62850575,1.00032524549816,993.189727480073,1,"Steyn","Eales",1
"Y_hat[39]",-3.69715548888889,-3.6972,0.0365786443115615,-3.76909775,-3.626334,1.00030068065721,979.677142871008,1,"Steyn","Eales",1
"Y_hat[40]",-3.69749043333333,-3.697995,0.0362944409973378,-3.77179975,-3.62903425,1.00008981729697,987.066722636583,1,"Steyn","Eales",1
"Y_hat[41]",-3.70134955555556,-3.70128,0.0358870785261425,-3.77703275,-3.63347225,1.00004095303648,1024.34338550627,1,"Steyn","Eales",1
"Y_hat[42]",-3.7081588,-3.70623,0.0354221944700255,-3.783456,-3.6419085,0.999577082255443,1062.48199720903,1,"Steyn","Eales",1
"Y_hat[43]",-3.71706045555556,-3.71573,0.0354487638143528,-3.79260425,-3.650605,1.0005967597865,1110.84410838706,1,"Steyn","Eales",1
"Y_hat[44]",-3.72717757777778,-3.72595,0.0361172961489623,-3.800155,-3.6615825,1.0029078340917,1148.0401810812,1,"Steyn","Eales",1
"Y_hat[45]",-3.7376337,-3.736665,0.0369674461151863,-3.811763,-3.67057625,1.00278524752867,1152.04401350748,1,"Steyn","Eales",1
"Y_hat[46]",-3.74757117777778,-3.746105,0.037257935167999,-3.82532675,-3.67869475,1.00135922131482,1140.67966538358,1,"Steyn","Eales",1
"Y_hat[47]",-3.75671371111111,-3.75616,0.0369017354588095,-3.834603,-3.685632,1.00267207828644,1087.27281037986,1,"Steyn","Eales",1
"Y_hat[48]",-3.76544643333333,-3.76467,0.0365429782266895,-3.84118125,-3.69553975,1.00395601596829,1086.5710285037,1,"Steyn","Eales",1
"Y_hat[49]",-3.77419021111111,-3.7735,0.0366008453505937,-3.84769625,-3.703079,1.00480000985555,1050.44104393285,1,"Steyn","Eales",1
"Y_hat[50]",-3.78336588888889,-3.782145,0.0369609039182296,-3.8571065,-3.7076625,1.00188317473215,1006.40697310076,1,"Steyn","Eales",1
"Y_hat[51]",-3.79339122222222,-3.79219,0.0371596990642357,-3.86873375,-3.721312,1.00057335641636,933.835530926552,1,"Steyn","Eales",1
"Y_hat[52]",-3.8045932,-3.804255,0.0372154789578815,-3.87808125,-3.73155825,1.00053031836707,831.095799855072,1,"Steyn","Eales",1
"Y_hat[53]",-3.81720917777778,-3.81846,0.0376163845030717,-3.8951845,-3.74022375,0.999364871376024,776.533188000284,1,"Steyn","Eales",1
"Y_hat[54]",-3.83147304444444,-3.8332,0.0384907888936196,-3.9101655,-3.75410475,0.999412067224084,775.890132546202,1,"Steyn","Eales",1
"Y_hat[55]",-3.84761853333333,-3.848915,0.0394439860547684,-3.92845225,-3.77049325,0.999902036261369,811.711957997049,1,"Steyn","Eales",1
"Y_hat[56]",-3.86586248888889,-3.866435,0.0398769248781328,-3.945172,-3.786134,1.00092511836565,827.596481766503,1,"Steyn","Eales",1
"Y_hat[57]",-3.88612306666667,-3.885065,0.039860187632581,-3.96707075,-3.80852875,1.00264273291778,833.941647410855,1,"Steyn","Eales",1
"Y_hat[58]",-3.90805466666667,-3.906985,0.0399818480587572,-3.98712525,-3.8277135,1.0046048927017,814.233201282615,1,"Steyn","Eales",1
"Y_hat[59]",-3.93130291111111,-3.93074,0.0404945840893632,-4.0109385,-3.84994225,1.00609600015283,772.836917874334,1,"Steyn","Eales",1
"Y_hat[60]",-3.95551376666667,-3.95517,0.0411202714249183,-4.034094,-3.873169,1.00701786070488,734.815701259384,1,"Steyn","Eales",1
"Y_hat[61]",-3.98034451111111,-3.98,0.0413040468796612,-4.06008125,-3.8983725,1.00720214569869,706.70825425791,1,"Steyn","Eales",1
"Y_hat[62]",-4.00562967777778,-4.006655,0.0410593418001531,-4.08515725,-3.926759,1.0065455549414,701.434533632819,1,"Steyn","Eales",1
"Y_hat[63]",-4.03133922222222,-4.031705,0.0408580100489041,-4.11079875,-3.9547375,1.00545584523882,710.298193160915,1,"Steyn","Eales",1
"Y_hat[64]",-4.05744696666667,-4.05809,0.0409214799686454,-4.139328,-3.9798285,1.00412967422267,739.739948402104,1,"Steyn","Eales",1
"Y_hat[65]",-4.08392675555556,-4.08389,0.0410687489768172,-4.16716725,-4.006293,1.00321246527418,776.468954780672,1,"Steyn","Eales",1
"Y_hat[66]",-4.11076323333333,-4.109275,0.0409732941441947,-4.194213,-4.031788,1.00284309356214,778.733023178639,1,"Steyn","Eales",1
"Y_hat[67]",-4.13807243333333,-4.136035,0.0408776923313293,-4.2219445,-4.061599,1.00299716472488,776.776813671153,1,"Steyn","Eales",1
"Y_hat[68]",-4.16605935555556,-4.164465,0.0412900585473747,-4.25038825,-4.08846225,1.00290970068305,753.084635663122,1,"Steyn","Eales",1
"Y_hat[69]",-4.19493101111111,-4.19306,0.0422933504238875,-4.28384375,-4.11614025,1.00280710639705,741.351051522196,1,"Steyn","Eales",1
"Y_hat[70]",-4.22489385555556,-4.224335,0.0434632123288338,-4.316012,-4.1414765,1.0028743039724,724.802127943435,1,"Steyn","Eales",1
"Y_hat[71]",-4.25614386666667,-4.25611,0.0442472093367114,-4.34376675,-4.172901,1.00312246939871,700.179195774838,1,"Steyn","Eales",1
"Y_hat[72]",-4.28876475555556,-4.288715,0.0447855699816706,-4.3771285,-4.2057825,1.00343895411338,710.387342064103,1,"Steyn","Eales",1
"Y_hat[73]",-4.32277394444444,-4.32253,0.0455157132531682,-4.417651,-4.23799375,1.00360647893845,731.03871385071,1,"Steyn","Eales",1
"Y_hat[74]",-4.35818705555556,-4.35736,0.0464976530642821,-4.45476475,-4.2701475,1.00365509605744,757.247325637723,1,"Steyn","Eales",1
"Y_hat[75]",-4.3950209,-4.39396,0.0473483837012665,-4.491238,-4.3050795,1.00304878364258,803.357336020333,1,"Steyn","Eales",1
"Y_hat[76]",-4.43328151111111,-4.43304,0.0475833864916796,-4.52648675,-4.341989,1.0055528736039,855.130739376614,1,"Steyn","Eales",1
"Y_hat[77]",-4.47288342222222,-4.473095,0.0474275249826926,-4.564724,-4.3830875,1.00600198539539,890.178331853816,1,"Steyn","Eales",1
"Y_hat[78]",-4.51369467777778,-4.5135,0.0474264284001764,-4.60642775,-4.42373425,1.00821583691141,918.214307938619,1,"Steyn","Eales",1
"Y_hat[79]",-4.55558271111111,-4.555455,0.0478180274575141,-4.650374,-4.46288125,1.00573780992583,945.121742095657,1,"Steyn","Eales",1
"Y_hat[80]",-4.59841528888889,-4.598975,0.0484244673769323,-4.691754,-4.5019755,1.0031454527094,955.040940748627,1,"Steyn","Eales",1
"Y_hat[81]",-4.64203243333333,-4.643655,0.0489337773587665,-4.73556425,-4.54331625,1.00100748138789,963.682417069641,1,"Steyn","Eales",1
"Y_hat[82]",-4.68607504444444,-4.68739,0.0495371481746274,-4.78638325,-4.58647125,1.00143127208754,1021.51579330433,1,"Steyn","Eales",1
"Y_hat[83]",-4.73009368888889,-4.730605,0.0505544416679819,-4.83071075,-4.62685425,0.99981781148608,1070.77741821116,1,"Steyn","Eales",1
"Y_hat[84]",-4.77363862222222,-4.77342,0.0519692823566663,-4.87792,-4.671448,0.999145753817905,1101.45247380719,1,"Steyn","Eales",1
"Y_hat[85]",-4.81626057777778,-4.81484,0.0534243121270728,-4.9230005,-4.7134485,0.999378786494731,1082.64981027326,1,"Steyn","Eales",1
"Y_hat[86]",-4.85752807777778,-4.85534,0.0545550946406557,-4.968536,-4.75917725,0.998597170471421,1075.37358822362,1,"Steyn","Eales",1
"Y_hat[87]",-4.89712534444444,-4.894995,0.0555492204874799,-5.0111025,-4.8006885,0.998391444672961,1074.53727645014,1,"Steyn","Eales",1
"Y_hat[88]",-4.93478127777778,-4.931925,0.0567022799755685,-5.0560375,-4.8373665,0.998446650175753,1077.62635819577,1,"Steyn","Eales",1
"Y_hat[89]",-4.97022476666667,-4.96931,0.0580238356305434,-5.09209675,-4.8664855,1.00059259464932,1074.75706858992,1,"Steyn","Eales",1
"Y_hat[90]",-5.00318458888889,-5.003355,0.0592572988792506,-5.12210775,-4.89662075,0.999819079692784,1057.83102863251,1,"Steyn","Eales",1
"Y_hat[91]",-5.03343124444444,-5.03317,0.0602059188514345,-5.1561805,-4.92421775,1.0022541677451,1008.51897573603,1,"Steyn","Eales",1
"Y_hat[92]",-5.0609521,-5.061035,0.061259192525602,-5.1904215,-4.94410425,1.00527654394696,984.44305330259,1,"Steyn","Eales",1
"Y_hat[93]",-5.08580961111111,-5.0854,0.0629440111236453,-5.219064,-4.9687155,1.00471168835749,956.602867423699,1,"Steyn","Eales",1
"Y_hat[94]",-5.10806547777778,-5.107315,0.0655986496721911,-5.24367425,-4.9860605,1.00354580968479,940.631360878032,1,"Steyn","Eales",1
"Y_hat[95]",-5.12778151111111,-5.12573,0.0694334289341512,-5.26997125,-4.99631275,1.00201510241003,925.467242266756,1,"Steyn","Eales",1
"Y_hat[96]",-5.14506765555556,-5.14271,0.0748725394722424,-5.291526,-5.00271025,1.00218857143161,912.138470514201,1,"Steyn","Eales",1
"Y_hat[97]",-5.16025253333333,-5.156475,0.0828248689756137,-5.330002,-4.996147,1.00270661043219,939.482764452452,1,"Steyn","Eales",1
"Y_hat[98]",-5.17372911111111,-5.170705,0.0939139893086385,-5.3561095,-4.98830825,1.00317233409413,939.057638374682,1,"Steyn","Eales",1
"Y_hat[99]",-5.18589037777778,-5.18406,0.108204194291954,-5.3889925,-4.9681235,1.00348119216763,927.933225203157,1,"Steyn","Eales",1
"Y_hat[100]",-5.1971293,-5.198685,0.125442290471656,-5.43286925,-4.95716325,1.00361691128174,899.648406966926,1,"Steyn","Eales",1
"effective_n",8331.26245555556,7289.955,4006.13938120717,4011.07075,18930.0825,1.0029645810834,1359.26147144674,1,"Steyn","Eales",1
"P[1]",0.0104139942888889,0.0103983,0.0010545409455505,0.00844366175,0.0126079375,1.00332976729967,727.26295765676,1,"Steyn","Eales",1
"P[2]",0.0103282194222222,0.0103146,0.00089364544705377,0.00866362675,0.0121349725,1.00336728099634,796.93970219591,1,"Steyn","Eales",1
"P[3]",0.0102511603888889,0.01025265,0.000764142465474065,0.0088015575,0.0118450325,1.00174423168182,855.415966787759,1,"Steyn","Eales",1
"P[4]",0.0101857435888889,0.0101687,0.000667441474476609,0.0089391855,0.0116523375,1.0009005658211,903.730647948753,1,"Steyn","Eales",1
"P[5]",0.0101348396222222,0.01011135,0.000602183126186097,0.0090196745,0.01146613,1.00110507092476,945.80398651073,1,"Steyn","Eales",1
"P[6]",0.0101012544666667,0.010095,0.000561645694716516,0.009050272,0.01139352,0.99890959117984,973.105581125093,1,"Steyn","Eales",1
"P[7]",0.0100875696666667,0.0100797,0.000536794456560106,0.00907084025,0.011277105,0.998923291492344,1004.09114349153,1,"Steyn","Eales",1
"P[8]",0.0100954522,0.0100831,0.000523626109285974,0.009080767,0.0112165775,0.998453689665113,1047.06879656287,1,"Steyn","Eales",1
"P[9]",0.0101265801111111,0.01010975,0.000520122825189795,0.00909238825,0.011221325,0.997971440908493,1067.64562768726,1,"Steyn","Eales",1
"P[10]",0.0101827534,0.01018855,0.000522799521659906,0.00916509025,0.01125494,0.99798198420151,1068.76133067404,1,"Steyn","Eales",1
"P[11]",0.0102659144888889,0.0102805,0.000526511882531642,0.0092483665,0.0113325575,0.998299244604725,1061.74551533048,1,"Steyn","Eales",1
"P[12]",0.0103785043,0.01040145,0.000528302367235412,0.009359485,0.011380035,1.00041551307833,1025.66402193657,1,"Steyn","Eales",1
"P[13]",0.0105239951888889,0.01053635,0.00053173030875029,0.00951847625,0.01150617,1.00264709572983,958.365728304695,1,"Steyn","Eales",1
"P[14]",0.0107063358222222,0.01070985,0.000540053270077245,0.0096594465,0.0117471825,1.0051886722248,909.020058740351,1,"Steyn","Eales",1
"P[15]",0.0109297983222222,0.01093255,0.00055238486622201,0.0098675965,0.011986155,1.00553149094094,861.698058580786,1,"Steyn","Eales",1
"P[16]",0.0111990918777778,0.0112062,0.00056374724691669,0.0100816275,0.012260055,1.00293200396188,841.155717997751,1,"Steyn","Eales",1
"P[17]",0.0115184404888889,0.0115198,0.000570246175533666,0.0104089575,0.01260206,1.00070969052454,822.440396231378,1,"Steyn","Eales",1
"P[18]",0.0118896888888889,0.0118833,0.000575361064514611,0.010790935,0.01299863,1.00005049464126,819.453723233389,1,"Steyn","Eales",1
"P[19]",0.012314543,0.01230625,0.000583504799806305,0.01118787,0.013454035,0.998993898033692,849.173719729821,1,"Steyn","Eales",1
"P[20]",0.0127948478888889,0.0127917,0.000595696807755197,0.0115965025,0.01392308,0.999006619593153,894.407637687392,1,"Steyn","Eales",1
"P[21]",0.0133324918888889,0.0133266,0.000608488180691229,0.012115525,0.0144836525,0.999014800504447,914.761491030819,1,"Steyn","Eales",1
"P[22]",0.0139279284444444,0.01394305,0.000618958008293735,0.01270809,0.01510233,0.998878587487972,938.488256859623,1,"Steyn","Eales",1
"P[23]",0.0145778076666667,0.0145908,0.000631098446772344,0.0133602325,0.0157585475,0.99867214115203,980.199529500426,1,"Steyn","Eales",1
"P[24]",0.0152771627777778,0.0152824,0.000649007534079148,0.013995785,0.0165175975,0.998952010206473,996.369918685897,1,"Steyn","Eales",1
