"t","mean","lower","upper","variable","date"
77,0.0718067780442774,0.0671193399697022,0.0767563110282749,"Pt","2022-03-22"
78,0.0728884133556169,0.0679844992142681,0.0779684689610231,"Pt","2022-03-23"
79,0.0740154165884621,0.0689692580455704,0.0793202452161723,"Pt","2022-03-24"
80,0.0751586165642193,0.0697831073221295,0.0806271558276542,"Pt","2022-03-25"
81,0.0761803904505512,0.0705940929853777,0.0819792744981913,"Pt","2022-03-26"
82,0.0769762528747965,0.0710940751054383,0.0831091755840443,"Pt","2022-03-27"
83,0.0774404932492846,0.0713426213124035,0.083832550550632,"Pt","2022-03-28"
84,0.0774245766422713,0.0707730661316119,0.084394374881025,"Pt","2022-03-29"
85,0.0768618437276241,0.0687870308761565,0.0853147692233058,"Pt","2022-03-30"
86,0.0761619742692062,0.0656209378145597,0.0871420092752636,"Pt","2022-03-31"
1,170.39277,132,212,"nPos","2022-01-05"
2,309.60879,248,376,"nPos","2022-01-06"
3,359.17824,290,435,"nPos","2022-01-07"
4,219.44801,174,269,"nPos","2022-01-08"
5,137.26063,106,172,"nPos","2022-01-09"
6,673.5436,548,811,"nPos","2022-01-10"
7,442.06746,356,536.024999999994,"nPos","2022-01-11"
8,346.73769,277,423,"nPos","2022-01-12"
9,295.15519,234,362,"nPos","2022-01-13"
10,246.36094,194,304,"nPos","2022-01-14"
11,133.37545,101,168,"nPos","2022-01-15"
12,66.49301,47,88,"nPos","2022-01-16"
13,288.02847,227,355,"nPos","2022-01-17"
14,180.93023,139,227,"nPos","2022-01-18"
15,148.02259,112,188,"nPos","2022-01-19"
16,102.1813,75,132,"nPos","2022-01-20"
17,25.52773,15,38,"nPos","2022-01-21"
18,6.07708,2,12,"nPos","2022-01-22"
19,0,0,0,"nPos","2022-01-23"
20,0.41841,0,2,"nPos","2022-01-24"
21,0,0,0,"nPos","2022-01-25"
22,0,0,0,"nPos","2022-01-26"
23,0,0,0,"nPos","2022-01-27"
24,0,0,0,"nPos","2022-01-28"
25,0,0,0,"nPos","2022-01-29"
26,0,0,0,"nPos","2022-01-30"
27,0,0,0,"nPos","2022-01-31"
28,0,0,0,"nPos","2022-02-01"
29,0,0,0,"nPos","2022-02-02"
30,0,0,0,"nPos","2022-02-03"
31,0,0,0,"nPos","2022-02-04"
32,0,0,0,"nPos","2022-02-05"
33,0,0,0,"nPos","2022-02-06"
34,0,0,0,"nPos","2022-02-07"
35,79.93835,56,106,"nPos","2022-02-08"
36,124.06353,91,160,"nPos","2022-02-09"
37,178.48969,135,226,"nPos","2022-02-10"
38,194.94786,149,246,"nPos","2022-02-11"
39,150.02301,113,191,"nPos","2022-02-12"
40,83.2745,60,109,"nPos","2022-02-13"
41,384.88898,299,480,"nPos","2022-02-14"
42,266.90761,205,337,"nPos","2022-02-15"
43,230.2668,176,291,"nPos","2022-02-16"
44,183.49685,138,234,"nPos","2022-02-17"
45,97.68463,70,129,"nPos","2022-02-18"
46,75.83056,53,101,"nPos","2022-02-19"
47,46.19809,30,64,"nPos","2022-02-20"
48,159.79444,119,206,"nPos","2022-02-21"
49,97.30309,70,128,"nPos","2022-02-22"
50,79.05242,55,106,"nPos","2022-02-23"
51,60.33276,41,82,"nPos","2022-02-24"
52,58.46654,40,80,"nPos","2022-02-25"
53,35.8955,22.9749999999999,51,"nPos","2022-02-26"
54,23.24799,13,35,"nPos","2022-02-27"
55,88.52423,62,118,"nPos","2022-02-28"
56,43.40128,28,61,"nPos","2022-03-01"
57,15.27342,8,24,"nPos","2022-03-02"
58,5.8557,2,11,"nPos","2022-03-03"
59,0,0,0,"nPos","2022-03-04"
60,0,0,0,"nPos","2022-03-05"
61,0,0,0,"nPos","2022-03-06"
62,0,0,0,"nPos","2022-03-07"
63,79.25875,57,103,"nPos","2022-03-08"
