"X","variable","mean","median","sd","lower","upper","rhat","ess_bulk"
45,"a_raw[44]",-0.404857653155556,-0.41437,0.851925750733507,-1.975442,1.30939625,1.01027093343846,745.508004687047
46,"a_raw[45]",-0.245966660255556,-0.2429335,0.928299738915179,-2.0028265,1.51563775,1.0056915425307,983.364697201852
47,"a_raw[46]",0.00462858424444443,0.01598495,0.889949887454705,-1.6791485,1.785698,1.00884378724819,912.84186899842
48,"a_raw[47]",0.4519702176,0.449234,0.833906388823196,-1.1920395,2.086143,0.997950897490565,1109.99197052002
49,"a_raw[48]",0.446807775807778,0.436052,0.880592299184353,-1.30849225,2.20037275,1.0066762861452,1175.57057214402
50,"a_raw[49]",0.0379596625184667,-0.0040306,0.947350771996687,-1.74920925,1.9697925,1.00274715642881,966.264612903363
51,"a_raw[50]",0.0154496462758889,0.03109025,1.01134032992172,-1.83096525,1.92734025,1.00409004912416,1270.29715810355
52,"a_raw[51]",0.0302647436566666,0.005144105,1.02304870450437,-1.918366,2.0112115,1.00006697636158,1551.91962907049
53,"a_raw[52]",0.0125528590766667,0.0199395,1.07406545941155,-2.15478925,2.00255425,1.00248749157179,1114.06095199167
54,"a_raw[53]",0.00353667443777775,-0.0237101,1.04098043874813,-1.90957425,2.105947,1.00253813346532,1193.93647265352
55,"sigma",0.0970763532222222,0.090366,0.0334308391813622,0.0505911575,0.173139475,1.00525592144054,393.270306353117
56,"rho",0.000270832265555556,0.0002618795,6.02992367389951e-05,0.000170302275,0.000413253125,1.00769421361721,749.804135597427
57,"a[1]",-4.98803436444444,-5.02024,1.1923201401565,-7.2295635,-2.6461275,1.01182155049703,495.626074270376
58,"a[2]",-5.1754522,-5.19027,0.97445523152277,-7.09384175,-3.334999,1.01303654048695,493.572580409464
59,"a[3]",-5.36112363333333,-5.373335,0.769702891841267,-6.8808855,-3.90595975,1.01288221055095,517.834806865146
60,"a[4]",-5.54903827777778,-5.556945,0.5816445224139,-6.728817,-4.4551,1.01249779615631,556.437960473488
61,"a[5]",-5.73880591111111,-5.72581,0.42074112603237,-6.6059445,-4.94447425,1.011161786272,614.340322450137
62,"a[6]",-5.93336592222222,-5.921125,0.293366900984127,-6.556672,-5.43213075,1.0068048326619,748.374975494607
63,"a[7]",-6.13150044444444,-6.12888,0.201429072810024,-6.532463,-5.76173625,1.0023693042215,937.08713028662
64,"a[8]",-6.34042065555556,-6.334365,0.145139762280316,-6.6458595,-6.050266,0.999685309768396,1039.32572842814
65,"a[9]",-6.55004862222222,-6.546605,0.135020621182412,-6.820362,-6.2912515,1.00076184588862,721.563837598295
66,"a[10]",-6.71696426666667,-6.70951,0.156427657253262,-7.03168875,-6.41946275,1.00422000673836,580.60160140874
67,"a[11]",-6.82434732222222,-6.81827,0.188362059292522,-7.20554125,-6.46639175,1.00780811297824,680.654803893897
68,"a[12]",-6.88723376666667,-6.877535,0.218806077378091,-7.33510125,-6.439293,1.00477914072728,889.599896807718
69,"a[13]",-6.92510131111111,-6.921235,0.232163890554664,-7.3945845,-6.4645805,1.00248714061774,954.073998741489
