"variable","value","t","iter"
"nSamples",5000,78,70
"nSamples",5000,79,70
"nSamples",5000,80,70
"nSamples",5000,81,70
"nSamples",5000,82,70
"nSamples",5000,83,70
"nSamples",5000,84,70
"nSamples",5000,85,70
"nSamples",5000,86,70
"nSamples",5000,87,70
"nSamples",5000,88,70
"nSamples",5000,89,70
"nSamples",5000,90,70
"nSamples",5000,91,70
"nSamples",5000,92,70
"nSamples",5000,93,70
"nSamples",5000,94,70
"nSamples",5000,95,70
"nSamples",5000,96,70
"nSamples",5000,97,70
"nSamples",5000,98,70
"nSamples",5000,99,70
"nSamples",5000,100,70
"nSamples",5000,1,71
"nSamples",5000,2,71
"nSamples",5000,3,71
"nSamples",5000,4,71
"nSamples",5000,5,71
"nSamples",5000,6,71
"nSamples",5000,7,71
"nSamples",5000,8,71
"nSamples",5000,9,71
"nSamples",5000,10,71
"nSamples",5000,11,71
"nSamples",5000,12,71
"nSamples",5000,13,71
"nSamples",5000,14,71
"nSamples",5000,15,71
"nSamples",5000,16,71
"nSamples",5000,17,71
"nSamples",5000,18,71
"nSamples",5000,19,71
"nSamples",5000,20,71
"nSamples",5000,21,71
"nSamples",5000,22,71
"nSamples",5000,23,71
"nSamples",5000,24,71
"nSamples",5000,25,71
"nSamples",5000,26,71
"nSamples",5000,27,71
"nSamples",5000,28,71
"nSamples",5000,29,71
"nSamples",5000,30,71
"nSamples",5000,31,71
"nSamples",5000,32,71
"nSamples",5000,33,71
"nSamples",5000,34,71
"nSamples",5000,35,71
"nSamples",5000,36,71
"nSamples",5000,37,71
"nSamples",5000,38,71
"nSamples",5000,39,71
"nSamples",5000,40,71
"nSamples",5000,41,71
"nSamples",5000,42,71
"nSamples",5000,43,71
"nSamples",5000,44,71
"nSamples",5000,45,71
"nSamples",5000,46,71
"nSamples",5000,47,71
"nSamples",5000,48,71
"nSamples",5000,49,71
"nSamples",5000,50,71
"nSamples",5000,51,71
"nSamples",5000,52,71
"nSamples",5000,53,71
"nSamples",5000,54,71
"nSamples",5000,55,71
"nSamples",5000,56,71
"nSamples",5000,57,71
"nSamples",5000,58,71
"nSamples",5000,59,71
"nSamples",5000,60,71
"nSamples",5000,61,71
"nSamples",5000,62,71
"nSamples",5000,63,71
"nSamples",5000,64,71
"nSamples",5000,65,71
"nSamples",5000,66,71
"nSamples",5000,67,71
"nSamples",5000,68,71
"nSamples",5000,69,71
"nSamples",5000,70,71
"nSamples",5000,71,71
"nSamples",5000,72,71
"nSamples",5000,73,71
"nSamples",5000,74,71
"nSamples",5000,75,71
"nSamples",5000,76,71
"nSamples",5000,77,71
"nSamples",5000,78,71
"nSamples",5000,79,71
"nSamples",5000,80,71
"nSamples",5000,81,71
"nSamples",5000,82,71
"nSamples",5000,83,71
"nSamples",5000,84,71
"nSamples",5000,85,71
"nSamples",5000,86,71
"nSamples",5000,87,71
"nSamples",5000,88,71
"nSamples",5000,89,71
"nSamples",5000,90,71
"nSamples",5000,91,71
"nSamples",5000,92,71
"nSamples",5000,93,71
"nSamples",5000,94,71
"nSamples",5000,95,71
"nSamples",5000,96,71
"nSamples",5000,97,71
"nSamples",5000,98,71
"nSamples",5000,99,71
"nSamples",5000,100,71
"nSamples",5000,1,72
"nSamples",5000,2,72
"nSamples",5000,3,72
"nSamples",5000,4,72
"nSamples",5000,5,72
"nSamples",5000,6,72
"nSamples",5000,7,72
"nSamples",5000,8,72
"nSamples",5000,9,72
"nSamples",5000,10,72
"nSamples",5000,11,72
"nSamples",5000,12,72
"nSamples",5000,13,72
"nSamples",5000,14,72
"nSamples",5000,15,72
"nSamples",5000,16,72
"nSamples",5000,17,72
"nSamples",5000,18,72
"nSamples",5000,19,72
"nSamples",5000,20,72
"nSamples",5000,21,72
"nSamples",5000,22,72
"nSamples",5000,23,72
"nSamples",5000,24,72
"nSamples",5000,25,72
"nSamples",5000,26,72
"nSamples",5000,27,72
"nSamples",5000,28,72
"nSamples",5000,29,72
"nSamples",5000,30,72
"nSamples",5000,31,72
"nSamples",5000,32,72
"nSamples",5000,33,72
"nSamples",5000,34,72
"nSamples",5000,35,72
"nSamples",5000,36,72
"nSamples",5000,37,72
"nSamples",5000,38,72
"nSamples",5000,39,72
"nSamples",5000,40,72
"nSamples",5000,41,72
"nSamples",5000,42,72
"nSamples",5000,43,72
"nSamples",5000,44,72
"nSamples",5000,45,72
"nSamples",5000,46,72
"nSamples",5000,47,72
"nSamples",5000,48,72
"nSamples",5000,49,72
"nSamples",5000,50,72
"nSamples",5000,51,72
"nSamples",5000,52,72
"nSamples",5000,53,72
"nSamples",5000,54,72
"nSamples",5000,55,72
"nSamples",5000,56,72
"nSamples",5000,57,72
"nSamples",5000,58,72
"nSamples",5000,59,72
"nSamples",5000,60,72
"nSamples",5000,61,72
"nSamples",5000,62,72
"nSamples",5000,63,72
"nSamples",5000,64,72
"nSamples",5000,65,72
"nSamples",5000,66,72
"nSamples",5000,67,72
"nSamples",5000,68,72
"nSamples",5000,69,72
"nSamples",5000,70,72
"nSamples",5000,71,72
"nSamples",5000,72,72
"nSamples",5000,73,72
"nSamples",5000,74,72
"nSamples",5000,75,72
"nSamples",5000,76,72
"nSamples",5000,77,72
"nSamples",5000,78,72
"nSamples",5000,79,72
"nSamples",5000,80,72
"nSamples",5000,81,72
"nSamples",5000,82,72
"nSamples",5000,83,72
"nSamples",5000,84,72
"nSamples",5000,85,72
"nSamples",5000,86,72
"nSamples",5000,87,72
"nSamples",5000,88,72
"nSamples",5000,89,72
"nSamples",5000,90,72
"nSamples",5000,91,72
"nSamples",5000,92,72
"nSamples",5000,93,72
"nSamples",5000,94,72
"nSamples",5000,95,72
"nSamples",5000,96,72
"nSamples",5000,97,72
"nSamples",5000,98,72
"nSamples",5000,99,72
"nSamples",5000,100,72
"nSamples",5000,1,73
"nSamples",5000,2,73
"nSamples",5000,3,73
"nSamples",5000,4,73
"nSamples",5000,5,73
"nSamples",5000,6,73
"nSamples",5000,7,73
"nSamples",5000,8,73
"nSamples",5000,9,73
"nSamples",5000,10,73
"nSamples",5000,11,73
"nSamples",5000,12,73
"nSamples",5000,13,73
"nSamples",5000,14,73
"nSamples",5000,15,73
"nSamples",5000,16,73
"nSamples",5000,17,73
"nSamples",5000,18,73
"nSamples",5000,19,73
"nSamples",5000,20,73
"nSamples",5000,21,73
"nSamples",5000,22,73
"nSamples",5000,23,73
"nSamples",5000,24,73
"nSamples",5000,25,73
"nSamples",5000,26,73
"nSamples",5000,27,73
"nSamples",5000,28,73
"nSamples",5000,29,73
"nSamples",5000,30,73
"nSamples",5000,31,73
"nSamples",5000,32,73
"nSamples",5000,33,73
"nSamples",5000,34,73
"nSamples",5000,35,73
"nSamples",5000,36,73
"nSamples",5000,37,73
"nSamples",5000,38,73
"nSamples",5000,39,73
"nSamples",5000,40,73
"nSamples",5000,41,73
"nSamples",5000,42,73
"nSamples",5000,43,73
"nSamples",5000,44,73
"nSamples",5000,45,73
"nSamples",5000,46,73
"nSamples",5000,47,73
"nSamples",5000,48,73
"nSamples",5000,49,73
"nSamples",5000,50,73
"nSamples",5000,51,73
"nSamples",5000,52,73
"nSamples",5000,53,73
"nSamples",5000,54,73
"nSamples",5000,55,73
"nSamples",5000,56,73
"nSamples",5000,57,73
"nSamples",5000,58,73
"nSamples",5000,59,73
"nSamples",5000,60,73
"nSamples",5000,61,73
"nSamples",5000,62,73
"nSamples",5000,63,73
"nSamples",5000,64,73
"nSamples",5000,65,73
"nSamples",5000,66,73
"nSamples",5000,67,73
"nSamples",5000,68,73
"nSamples",5000,69,73
"nSamples",5000,70,73
"nSamples",5000,71,73
"nSamples",5000,72,73
"nSamples",5000,73,73
"nSamples",5000,74,73
"nSamples",5000,75,73
"nSamples",5000,76,73
"nSamples",5000,77,73
"nSamples",5000,78,73
"nSamples",5000,79,73
"nSamples",5000,80,73
"nSamples",5000,81,73
"nSamples",5000,82,73
"nSamples",5000,83,73
"nSamples",5000,84,73
"nSamples",5000,85,73
"nSamples",5000,86,73
"nSamples",5000,87,73
"nSamples",5000,88,73
"nSamples",5000,89,73
"nSamples",5000,90,73
"nSamples",5000,91,73
"nSamples",5000,92,73
"nSamples",5000,93,73
"nSamples",5000,94,73
"nSamples",5000,95,73
"nSamples",5000,96,73
"nSamples",5000,97,73
"nSamples",5000,98,73
"nSamples",5000,99,73
"nSamples",5000,100,73
"nSamples",5000,1,74
"nSamples",5000,2,74
"nSamples",5000,3,74
"nSamples",5000,4,74
"nSamples",5000,5,74
"nSamples",5000,6,74
"nSamples",5000,7,74
"nSamples",5000,8,74
"nSamples",5000,9,74
"nSamples",5000,10,74
"nSamples",5000,11,74
"nSamples",5000,12,74
"nSamples",5000,13,74
"nSamples",5000,14,74
"nSamples",5000,15,74
"nSamples",5000,16,74
"nSamples",5000,17,74
"nSamples",5000,18,74
"nSamples",5000,19,74
"nSamples",5000,20,74
"nSamples",5000,21,74
"nSamples",5000,22,74
"nSamples",5000,23,74
"nSamples",5000,24,74
"nSamples",5000,25,74
"nSamples",5000,26,74
"nSamples",5000,27,74
"nSamples",5000,28,74
"nSamples",5000,29,74
"nSamples",5000,30,74
"nSamples",5000,31,74
"nSamples",5000,32,74
"nSamples",5000,33,74
"nSamples",5000,34,74
"nSamples",5000,35,74
"nSamples",5000,36,74
"nSamples",5000,37,74
"nSamples",5000,38,74
"nSamples",5000,39,74
"nSamples",5000,40,74
"nSamples",5000,41,74
"nSamples",5000,42,74
"nSamples",5000,43,74
"nSamples",5000,44,74
"nSamples",5000,45,74
"nSamples",5000,46,74
"nSamples",5000,47,74
"nSamples",5000,48,74
"nSamples",5000,49,74
"nSamples",5000,50,74
"nSamples",5000,51,74
"nSamples",5000,52,74
"nSamples",5000,53,74
"nSamples",5000,54,74
"nSamples",5000,55,74
"nSamples",5000,56,74
"nSamples",5000,57,74
"nSamples",5000,58,74
"nSamples",5000,59,74
"nSamples",5000,60,74
"nSamples",5000,61,74
"nSamples",5000,62,74
"nSamples",5000,63,74
"nSamples",5000,64,74
"nSamples",5000,65,74
"nSamples",5000,66,74
"nSamples",5000,67,74
"nSamples",5000,68,74
"nSamples",5000,69,74
"nSamples",5000,70,74
"nSamples",5000,71,74
"nSamples",5000,72,74
"nSamples",5000,73,74
"nSamples",5000,74,74
"nSamples",5000,75,74
"nSamples",5000,76,74
"nSamples",5000,77,74
"nSamples",5000,78,74
"nSamples",5000,79,74
"nSamples",5000,80,74
"nSamples",5000,81,74
"nSamples",5000,82,74
"nSamples",5000,83,74
"nSamples",5000,84,74
"nSamples",5000,85,74
"nSamples",5000,86,74
"nSamples",5000,87,74
"nSamples",5000,88,74
"nSamples",5000,89,74
"nSamples",5000,90,74
"nSamples",5000,91,74
"nSamples",5000,92,74
"nSamples",5000,93,74
"nSamples",5000,94,74
"nSamples",5000,95,74
"nSamples",5000,96,74
"nSamples",5000,97,74
"nSamples",5000,98,74
"nSamples",5000,99,74
"nSamples",5000,100,74
"nSamples",5000,1,75
"nSamples",5000,2,75
"nSamples",5000,3,75
"nSamples",5000,4,75
"nSamples",5000,5,75
"nSamples",5000,6,75
"nSamples",5000,7,75
"nSamples",5000,8,75
"nSamples",5000,9,75
"nSamples",5000,10,75
"nSamples",5000,11,75
"nSamples",5000,12,75
"nSamples",5000,13,75
"nSamples",5000,14,75
"nSamples",5000,15,75
"nSamples",5000,16,75
"nSamples",5000,17,75
"nSamples",5000,18,75
"nSamples",5000,19,75
"nSamples",5000,20,75
"nSamples",5000,21,75
"nSamples",5000,22,75
"nSamples",5000,23,75
"nSamples",5000,24,75
"nSamples",5000,25,75
"nSamples",5000,26,75
"nSamples",5000,27,75
"nSamples",5000,28,75
"nSamples",5000,29,75
"nSamples",5000,30,75
"nSamples",5000,31,75
"nSamples",5000,32,75
"nSamples",5000,33,75
"nSamples",5000,34,75
"nSamples",5000,35,75
"nSamples",5000,36,75
"nSamples",5000,37,75
"nSamples",5000,38,75
"nSamples",5000,39,75
"nSamples",5000,40,75
"nSamples",5000,41,75
"nSamples",5000,42,75
"nSamples",5000,43,75
"nSamples",5000,44,75
"nSamples",5000,45,75
"nSamples",5000,46,75
"nSamples",5000,47,75
"nSamples",5000,48,75
"nSamples",5000,49,75
"nSamples",5000,50,75
"nSamples",5000,51,75
"nSamples",5000,52,75
"nSamples",5000,53,75
"nSamples",5000,54,75
"nSamples",5000,55,75
"nSamples",5000,56,75
"nSamples",5000,57,75
"nSamples",5000,58,75
"nSamples",5000,59,75
"nSamples",5000,60,75
"nSamples",5000,61,75
"nSamples",5000,62,75
"nSamples",5000,63,75
"nSamples",5000,64,75
"nSamples",5000,65,75
"nSamples",5000,66,75
"nSamples",5000,67,75
"nSamples",5000,68,75
"nSamples",5000,69,75
"nSamples",5000,70,75
"nSamples",5000,71,75
"nSamples",5000,72,75
"nSamples",5000,73,75
"nSamples",5000,74,75
"nSamples",5000,75,75
"nSamples",5000,76,75
"nSamples",5000,77,75
"nSamples",5000,78,75
"nSamples",5000,79,75
"nSamples",5000,80,75
"nSamples",5000,81,75
"nSamples",5000,82,75
"nSamples",5000,83,75
"nSamples",5000,84,75
"nSamples",5000,85,75
"nSamples",5000,86,75
"nSamples",5000,87,75
"nSamples",5000,88,75
"nSamples",5000,89,75
"nSamples",5000,90,75
"nSamples",5000,91,75
"nSamples",5000,92,75
"nSamples",5000,93,75
"nSamples",5000,94,75
"nSamples",5000,95,75
"nSamples",5000,96,75
"nSamples",5000,97,75
"nSamples",5000,98,75
"nSamples",5000,99,75
"nSamples",5000,100,75
"nSamples",5000,1,76
"nSamples",5000,2,76
"nSamples",5000,3,76
"nSamples",5000,4,76
"nSamples",5000,5,76
"nSamples",5000,6,76
"nSamples",5000,7,76
"nSamples",5000,8,76
"nSamples",5000,9,76
"nSamples",5000,10,76
"nSamples",5000,11,76
"nSamples",5000,12,76
"nSamples",5000,13,76
"nSamples",5000,14,76
"nSamples",5000,15,76
"nSamples",5000,16,76
"nSamples",5000,17,76
"nSamples",5000,18,76
"nSamples",5000,19,76
"nSamples",5000,20,76
"nSamples",5000,21,76
"nSamples",5000,22,76
"nSamples",5000,23,76
"nSamples",5000,24,76
"nSamples",5000,25,76
"nSamples",5000,26,76
"nSamples",5000,27,76
"nSamples",5000,28,76
"nSamples",5000,29,76
"nSamples",5000,30,76
"nSamples",5000,31,76
"nSamples",5000,32,76
"nSamples",5000,33,76
"nSamples",5000,34,76
"nSamples",5000,35,76
"nSamples",5000,36,76
"nSamples",5000,37,76
"nSamples",5000,38,76
"nSamples",5000,39,76
"nSamples",5000,40,76
"nSamples",5000,41,76
"nSamples",5000,42,76
"nSamples",5000,43,76
"nSamples",5000,44,76
"nSamples",5000,45,76
"nSamples",5000,46,76
"nSamples",5000,47,76
"nSamples",5000,48,76
"nSamples",5000,49,76
"nSamples",5000,50,76
"nSamples",5000,51,76
"nSamples",5000,52,76
"nSamples",5000,53,76
"nSamples",5000,54,76
"nSamples",5000,55,76
"nSamples",5000,56,76
"nSamples",5000,57,76
"nSamples",5000,58,76
"nSamples",5000,59,76
"nSamples",5000,60,76
"nSamples",5000,61,76
"nSamples",5000,62,76
"nSamples",5000,63,76
"nSamples",5000,64,76
"nSamples",5000,65,76
"nSamples",5000,66,76
"nSamples",5000,67,76
"nSamples",5000,68,76
"nSamples",5000,69,76
"nSamples",5000,70,76
"nSamples",5000,71,76
"nSamples",5000,72,76
"nSamples",5000,73,76
"nSamples",5000,74,76
"nSamples",5000,75,76
"nSamples",5000,76,76
"nSamples",5000,77,76
"nSamples",5000,78,76
"nSamples",5000,79,76
"nSamples",5000,80,76
"nSamples",5000,81,76
"nSamples",5000,82,76
"nSamples",5000,83,76
"nSamples",5000,84,76
"nSamples",5000,85,76
"nSamples",5000,86,76
"nSamples",5000,87,76
"nSamples",5000,88,76
"nSamples",5000,89,76
"nSamples",5000,90,76
"nSamples",5000,91,76
"nSamples",5000,92,76
"nSamples",5000,93,76
"nSamples",5000,94,76
"nSamples",5000,95,76
"nSamples",5000,96,76
"nSamples",5000,97,76
"nSamples",5000,98,76
"nSamples",5000,99,76
"nSamples",5000,100,76
"nSamples",5000,1,77
"nSamples",5000,2,77
"nSamples",5000,3,77
"nSamples",5000,4,77
"nSamples",5000,5,77
"nSamples",5000,6,77
"nSamples",5000,7,77
"nSamples",5000,8,77
"nSamples",5000,9,77
"nSamples",5000,10,77
"nSamples",5000,11,77
"nSamples",5000,12,77
"nSamples",5000,13,77
"nSamples",5000,14,77
"nSamples",5000,15,77
"nSamples",5000,16,77
"nSamples",5000,17,77
"nSamples",5000,18,77
"nSamples",5000,19,77
"nSamples",5000,20,77
"nSamples",5000,21,77
"nSamples",5000,22,77
"nSamples",5000,23,77
"nSamples",5000,24,77
"nSamples",5000,25,77
"nSamples",5000,26,77
"nSamples",5000,27,77
"nSamples",5000,28,77
"nSamples",5000,29,77
"nSamples",5000,30,77
"nSamples",5000,31,77
"nSamples",5000,32,77
"nSamples",5000,33,77
"nSamples",5000,34,77
"nSamples",5000,35,77
"nSamples",5000,36,77
"nSamples",5000,37,77
"nSamples",5000,38,77
"nSamples",5000,39,77
"nSamples",5000,40,77
"nSamples",5000,41,77
"nSamples",5000,42,77
"nSamples",5000,43,77
"nSamples",5000,44,77
"nSamples",5000,45,77
"nSamples",5000,46,77
"nSamples",5000,47,77
"nSamples",5000,48,77
"nSamples",5000,49,77
"nSamples",5000,50,77
"nSamples",5000,51,77
"nSamples",5000,52,77
"nSamples",5000,53,77
"nSamples",5000,54,77
"nSamples",5000,55,77
"nSamples",5000,56,77
"nSamples",5000,57,77
"nSamples",5000,58,77
"nSamples",5000,59,77
"nSamples",5000,60,77
"nSamples",5000,61,77
"nSamples",5000,62,77
"nSamples",5000,63,77
"nSamples",5000,64,77
"nSamples",5000,65,77
"nSamples",5000,66,77
"nSamples",5000,67,77
"nSamples",5000,68,77
"nSamples",5000,69,77
"nSamples",5000,70,77
"nSamples",5000,71,77
"nSamples",5000,72,77
"nSamples",5000,73,77
"nSamples",5000,74,77
"nSamples",5000,75,77
"nSamples",5000,76,77
"nSamples",5000,77,77
"nSamples",5000,78,77
"nSamples",5000,79,77
"nSamples",5000,80,77
"nSamples",5000,81,77
"nSamples",5000,82,77
"nSamples",5000,83,77
"nSamples",5000,84,77
"nSamples",5000,85,77
"nSamples",5000,86,77
"nSamples",5000,87,77
"nSamples",5000,88,77
"nSamples",5000,89,77
"nSamples",5000,90,77
"nSamples",5000,91,77
"nSamples",5000,92,77
"nSamples",5000,93,77
"nSamples",5000,94,77
"nSamples",5000,95,77
"nSamples",5000,96,77
"nSamples",5000,97,77
"nSamples",5000,98,77
"nSamples",5000,99,77
"nSamples",5000,100,77
"nSamples",5000,1,78
"nSamples",5000,2,78
"nSamples",5000,3,78
"nSamples",5000,4,78
"nSamples",5000,5,78
"nSamples",5000,6,78
"nSamples",5000,7,78
"nSamples",5000,8,78
"nSamples",5000,9,78
"nSamples",5000,10,78
"nSamples",5000,11,78
"nSamples",5000,12,78
"nSamples",5000,13,78
"nSamples",5000,14,78
"nSamples",5000,15,78
"nSamples",5000,16,78
"nSamples",5000,17,78
"nSamples",5000,18,78
"nSamples",5000,19,78
"nSamples",5000,20,78
"nSamples",5000,21,78
"nSamples",5000,22,78
"nSamples",5000,23,78
"nSamples",5000,24,78
"nSamples",5000,25,78
"nSamples",5000,26,78
"nSamples",5000,27,78
"nSamples",5000,28,78
"nSamples",5000,29,78
"nSamples",5000,30,78
"nSamples",5000,31,78
"nSamples",5000,32,78
"nSamples",5000,33,78
"nSamples",5000,34,78
"nSamples",5000,35,78
"nSamples",5000,36,78
"nSamples",5000,37,78
"nSamples",5000,38,78
"nSamples",5000,39,78
"nSamples",5000,40,78
"nSamples",5000,41,78
"nSamples",5000,42,78
"nSamples",5000,43,78
"nSamples",5000,44,78
"nSamples",5000,45,78
"nSamples",5000,46,78
"nSamples",5000,47,78
"nSamples",5000,48,78
"nSamples",5000,49,78
"nSamples",5000,50,78
"nSamples",5000,51,78
"nSamples",5000,52,78
"nSamples",5000,53,78
"nSamples",5000,54,78
"nSamples",5000,55,78
"nSamples",5000,56,78
"nSamples",5000,57,78
"nSamples",5000,58,78
"nSamples",5000,59,78
"nSamples",5000,60,78
"nSamples",5000,61,78
"nSamples",5000,62,78
"nSamples",5000,63,78
"nSamples",5000,64,78
"nSamples",5000,65,78
"nSamples",5000,66,78
"nSamples",5000,67,78
"nSamples",5000,68,78
"nSamples",5000,69,78
"nSamples",5000,70,78
"nSamples",5000,71,78
"nSamples",5000,72,78
"nSamples",5000,73,78
"nSamples",5000,74,78
"nSamples",5000,75,78
"nSamples",5000,76,78
"nSamples",5000,77,78
"nSamples",5000,78,78
"nSamples",5000,79,78
"nSamples",5000,80,78
"nSamples",5000,81,78
"nSamples",5000,82,78
"nSamples",5000,83,78
"nSamples",5000,84,78
"nSamples",5000,85,78
"nSamples",5000,86,78
"nSamples",5000,87,78
"nSamples",5000,88,78
"nSamples",5000,89,78
"nSamples",5000,90,78
"nSamples",5000,91,78
"nSamples",5000,92,78
"nSamples",5000,93,78
"nSamples",5000,94,78
"nSamples",5000,95,78
"nSamples",5000,96,78
"nSamples",5000,97,78
"nSamples",5000,98,78
"nSamples",5000,99,78
"nSamples",5000,100,78
"nSamples",5000,1,79
"nSamples",5000,2,79
"nSamples",5000,3,79
"nSamples",5000,4,79
"nSamples",5000,5,79
"nSamples",5000,6,79
"nSamples",5000,7,79
"nSamples",5000,8,79
"nSamples",5000,9,79
"nSamples",5000,10,79
"nSamples",5000,11,79
"nSamples",5000,12,79
"nSamples",5000,13,79
"nSamples",5000,14,79
"nSamples",5000,15,79
"nSamples",5000,16,79
"nSamples",5000,17,79
"nSamples",5000,18,79
"nSamples",5000,19,79
"nSamples",5000,20,79
"nSamples",5000,21,79
"nSamples",5000,22,79
"nSamples",5000,23,79
"nSamples",5000,24,79
"nSamples",5000,25,79
"nSamples",5000,26,79
"nSamples",5000,27,79
"nSamples",5000,28,79
"nSamples",5000,29,79
"nSamples",5000,30,79
"nSamples",5000,31,79
"nSamples",5000,32,79
"nSamples",5000,33,79
"nSamples",5000,34,79
"nSamples",5000,35,79
"nSamples",5000,36,79
"nSamples",5000,37,79
"nSamples",5000,38,79
"nSamples",5000,39,79
"nSamples",5000,40,79
"nSamples",5000,41,79
"nSamples",5000,42,79
"nSamples",5000,43,79
"nSamples",5000,44,79
"nSamples",5000,45,79
"nSamples",5000,46,79
"nSamples",5000,47,79
"nSamples",5000,48,79
"nSamples",5000,49,79
"nSamples",5000,50,79
"nSamples",5000,51,79
"nSamples",5000,52,79
"nSamples",5000,53,79
"nSamples",5000,54,79
"nSamples",5000,55,79
"nSamples",5000,56,79
"nSamples",5000,57,79
"nSamples",5000,58,79
"nSamples",5000,59,79
"nSamples",5000,60,79
"nSamples",5000,61,79
"nSamples",5000,62,79
"nSamples",5000,63,79
"nSamples",5000,64,79
"nSamples",5000,65,79
"nSamples",5000,66,79
"nSamples",5000,67,79
"nSamples",5000,68,79
"nSamples",5000,69,79
"nSamples",5000,70,79
"nSamples",5000,71,79
"nSamples",5000,72,79
"nSamples",5000,73,79
"nSamples",5000,74,79
"nSamples",5000,75,79
"nSamples",5000,76,79
"nSamples",5000,77,79
"nSamples",5000,78,79
"nSamples",5000,79,79
"nSamples",5000,80,79
"nSamples",5000,81,79
"nSamples",5000,82,79
"nSamples",5000,83,79
"nSamples",5000,84,79
"nSamples",5000,85,79
"nSamples",5000,86,79
"nSamples",5000,87,79
"nSamples",5000,88,79
"nSamples",5000,89,79
"nSamples",5000,90,79
"nSamples",5000,91,79
"nSamples",5000,92,79
"nSamples",5000,93,79
"nSamples",5000,94,79
"nSamples",5000,95,79
"nSamples",5000,96,79
"nSamples",5000,97,79
"nSamples",5000,98,79
"nSamples",5000,99,79
"nSamples",5000,100,79
"nSamples",5000,1,80
"nSamples",5000,2,80
"nSamples",5000,3,80
"nSamples",5000,4,80
"nSamples",5000,5,80
"nSamples",5000,6,80
"nSamples",5000,7,80
"nSamples",5000,8,80
"nSamples",5000,9,80
"nSamples",5000,10,80
"nSamples",5000,11,80
"nSamples",5000,12,80
"nSamples",5000,13,80
"nSamples",5000,14,80
"nSamples",5000,15,80
"nSamples",5000,16,80
"nSamples",5000,17,80
"nSamples",5000,18,80
"nSamples",5000,19,80
"nSamples",5000,20,80
"nSamples",5000,21,80
"nSamples",5000,22,80
"nSamples",5000,23,80
"nSamples",5000,24,80
"nSamples",5000,25,80
"nSamples",5000,26,80
"nSamples",5000,27,80
"nSamples",5000,28,80
"nSamples",5000,29,80
"nSamples",5000,30,80
"nSamples",5000,31,80
"nSamples",5000,32,80
"nSamples",5000,33,80
"nSamples",5000,34,80
"nSamples",5000,35,80
"nSamples",5000,36,80
"nSamples",5000,37,80
"nSamples",5000,38,80
"nSamples",5000,39,80
"nSamples",5000,40,80
"nSamples",5000,41,80
"nSamples",5000,42,80
"nSamples",5000,43,80
"nSamples",5000,44,80
"nSamples",5000,45,80
"nSamples",5000,46,80
"nSamples",5000,47,80
"nSamples",5000,48,80
"nSamples",5000,49,80
"nSamples",5000,50,80
"nSamples",5000,51,80
"nSamples",5000,52,80
"nSamples",5000,53,80
"nSamples",5000,54,80
"nSamples",5000,55,80
"nSamples",5000,56,80
"nSamples",5000,57,80
"nSamples",5000,58,80
"nSamples",5000,59,80
"nSamples",5000,60,80
"nSamples",5000,61,80
"nSamples",5000,62,80
"nSamples",5000,63,80
"nSamples",5000,64,80
"nSamples",5000,65,80
"nSamples",5000,66,80
"nSamples",5000,67,80
"nSamples",5000,68,80
"nSamples",5000,69,80
"nSamples",5000,70,80
"nSamples",5000,71,80
"nSamples",5000,72,80
"nSamples",5000,73,80
"nSamples",5000,74,80
"nSamples",5000,75,80
"nSamples",5000,76,80
"nSamples",5000,77,80
"nSamples",5000,78,80
"nSamples",5000,79,80
"nSamples",5000,80,80
"nSamples",5000,81,80
"nSamples",5000,82,80
"nSamples",5000,83,80
"nSamples",5000,84,80
"nSamples",5000,85,80
"nSamples",5000,86,80
"nSamples",5000,87,80
"nSamples",5000,88,80
"nSamples",5000,89,80
"nSamples",5000,90,80
"nSamples",5000,91,80
"nSamples",5000,92,80
"nSamples",5000,93,80
"nSamples",5000,94,80
"nSamples",5000,95,80
"nSamples",5000,96,80
"nSamples",5000,97,80
"nSamples",5000,98,80
"nSamples",5000,99,80
"nSamples",5000,100,80
"nSamples",5000,1,81
"nSamples",5000,2,81
"nSamples",5000,3,81
"nSamples",5000,4,81
"nSamples",5000,5,81
"nSamples",5000,6,81
"nSamples",5000,7,81
"nSamples",5000,8,81
"nSamples",5000,9,81
"nSamples",5000,10,81
"nSamples",5000,11,81
"nSamples",5000,12,81
"nSamples",5000,13,81
"nSamples",5000,14,81
"nSamples",5000,15,81
"nSamples",5000,16,81
"nSamples",5000,17,81
"nSamples",5000,18,81
"nSamples",5000,19,81
"nSamples",5000,20,81
"nSamples",5000,21,81
"nSamples",5000,22,81
"nSamples",5000,23,81
"nSamples",5000,24,81
"nSamples",5000,25,81
"nSamples",5000,26,81
"nSamples",5000,27,81
"nSamples",5000,28,81
"nSamples",5000,29,81
"nSamples",5000,30,81
"nSamples",5000,31,81
"nSamples",5000,32,81
"nSamples",5000,33,81
"nSamples",5000,34,81
"nSamples",5000,35,81
"nSamples",5000,36,81
"nSamples",5000,37,81
"nSamples",5000,38,81
"nSamples",5000,39,81
"nSamples",5000,40,81
"nSamples",5000,41,81
"nSamples",5000,42,81
"nSamples",5000,43,81
"nSamples",5000,44,81
"nSamples",5000,45,81
"nSamples",5000,46,81
"nSamples",5000,47,81
"nSamples",5000,48,81
"nSamples",5000,49,81
"nSamples",5000,50,81
"nSamples",5000,51,81
"nSamples",5000,52,81
"nSamples",5000,53,81
