t,value,iter,variable
32,5000.0,53,nSamples
33,5000.0,53,nSamples
34,5000.0,53,nSamples
35,5000.0,53,nSamples
36,5000.0,53,nSamples
37,5000.0,53,nSamples
38,5000.0,53,nSamples
39,5000.0,53,nSamples
40,5000.0,53,nSamples
41,5000.0,53,nSamples
42,5000.0,53,nSamples
43,5000.0,53,nSamples
44,5000.0,53,nSamples
45,5000.0,53,nSamples
46,5000.0,53,nSamples
47,5000.0,53,nSamples
48,5000.0,53,nSamples
49,5000.0,53,nSamples
50,5000.0,53,nSamples
51,5000.0,53,nSamples
52,5000.0,53,nSamples
53,5000.0,53,nSamples
54,5000.0,53,nSamples
55,5000.0,53,nSamples
56,5000.0,53,nSamples
57,5000.0,53,nSamples
58,5000.0,53,nSamples
59,5000.0,53,nSamples
60,5000.0,53,nSamples
61,5000.0,53,nSamples
62,5000.0,53,nSamples
63,5000.0,53,nSamples
64,5000.0,53,nSamples
65,5000.0,53,nSamples
66,5000.0,53,nSamples
67,5000.0,53,nSamples
68,5000.0,53,nSamples
69,5000.0,53,nSamples
70,5000.0,53,nSamples
71,5000.0,53,nSamples
72,5000.0,53,nSamples
73,5000.0,53,nSamples
74,5000.0,53,nSamples
75,5000.0,53,nSamples
76,5000.0,53,nSamples
77,5000.0,53,nSamples
78,5000.0,53,nSamples
79,5000.0,53,nSamples
80,5000.0,53,nSamples
81,5000.0,53,nSamples
82,5000.0,53,nSamples
83,5000.0,53,nSamples
84,5000.0,53,nSamples
85,5000.0,53,nSamples
86,5000.0,53,nSamples
87,5000.0,53,nSamples
88,5000.0,53,nSamples
89,5000.0,53,nSamples
90,5000.0,53,nSamples
91,5000.0,53,nSamples
92,5000.0,53,nSamples
93,5000.0,53,nSamples
94,5000.0,53,nSamples
95,5000.0,53,nSamples
96,5000.0,53,nSamples
97,5000.0,53,nSamples
98,5000.0,53,nSamples
99,5000.0,53,nSamples
100,5000.0,53,nSamples
1,5000.0,54,nSamples
2,5000.0,54,nSamples
3,5000.0,54,nSamples
4,5000.0,54,nSamples
5,5000.0,54,nSamples
6,5000.0,54,nSamples
7,5000.0,54,nSamples
8,5000.0,54,nSamples
9,5000.0,54,nSamples
10,5000.0,54,nSamples
11,5000.0,54,nSamples
12,5000.0,54,nSamples
13,5000.0,54,nSamples
14,5000.0,54,nSamples
15,5000.0,54,nSamples
16,5000.0,54,nSamples
17,5000.0,54,nSamples
18,5000.0,54,nSamples
19,5000.0,54,nSamples
20,5000.0,54,nSamples
21,5000.0,54,nSamples
22,5000.0,54,nSamples
23,5000.0,54,nSamples
24,5000.0,54,nSamples
25,5000.0,54,nSamples
26,5000.0,54,nSamples
27,5000.0,54,nSamples
28,5000.0,54,nSamples
29,5000.0,54,nSamples
30,5000.0,54,nSamples
31,5000.0,54,nSamples
32,5000.0,54,nSamples
33,5000.0,54,nSamples
34,5000.0,54,nSamples
35,5000.0,54,nSamples
36,5000.0,54,nSamples
37,5000.0,54,nSamples
38,5000.0,54,nSamples
39,5000.0,54,nSamples
40,5000.0,54,nSamples
41,5000.0,54,nSamples
42,5000.0,54,nSamples
43,5000.0,54,nSamples
44,5000.0,54,nSamples
45,5000.0,54,nSamples
46,5000.0,54,nSamples
47,5000.0,54,nSamples
48,5000.0,54,nSamples
49,5000.0,54,nSamples
50,5000.0,54,nSamples
51,5000.0,54,nSamples
52,5000.0,54,nSamples
53,5000.0,54,nSamples
54,5000.0,54,nSamples
55,5000.0,54,nSamples
56,5000.0,54,nSamples
57,5000.0,54,nSamples
58,5000.0,54,nSamples
59,5000.0,54,nSamples
60,5000.0,54,nSamples
61,5000.0,54,nSamples
62,5000.0,54,nSamples
63,5000.0,54,nSamples
64,5000.0,54,nSamples
65,5000.0,54,nSamples
66,5000.0,54,nSamples
67,5000.0,54,nSamples
68,5000.0,54,nSamples
69,5000.0,54,nSamples
70,5000.0,54,nSamples
71,5000.0,54,nSamples
72,5000.0,54,nSamples
73,5000.0,54,nSamples
74,5000.0,54,nSamples
75,5000.0,54,nSamples
76,5000.0,54,nSamples
77,5000.0,54,nSamples
78,5000.0,54,nSamples
79,5000.0,54,nSamples
80,5000.0,54,nSamples
81,5000.0,54,nSamples
82,5000.0,54,nSamples
83,5000.0,54,nSamples
84,5000.0,54,nSamples
85,5000.0,54,nSamples
86,5000.0,54,nSamples
87,5000.0,54,nSamples
88,5000.0,54,nSamples
89,5000.0,54,nSamples
90,5000.0,54,nSamples
91,5000.0,54,nSamples
92,5000.0,54,nSamples
93,5000.0,54,nSamples
94,5000.0,54,nSamples
95,5000.0,54,nSamples
96,5000.0,54,nSamples
97,5000.0,54,nSamples
98,5000.0,54,nSamples
99,5000.0,54,nSamples
100,5000.0,54,nSamples
1,5000.0,55,nSamples
2,5000.0,55,nSamples
3,5000.0,55,nSamples
4,5000.0,55,nSamples
5,5000.0,55,nSamples
6,5000.0,55,nSamples
7,5000.0,55,nSamples
8,5000.0,55,nSamples
9,5000.0,55,nSamples
10,5000.0,55,nSamples
11,5000.0,55,nSamples
12,5000.0,55,nSamples
13,5000.0,55,nSamples
14,5000.0,55,nSamples
15,5000.0,55,nSamples
16,5000.0,55,nSamples
17,5000.0,55,nSamples
18,5000.0,55,nSamples
19,5000.0,55,nSamples
20,5000.0,55,nSamples
21,5000.0,55,nSamples
22,5000.0,55,nSamples
23,5000.0,55,nSamples
24,5000.0,55,nSamples
25,5000.0,55,nSamples
26,5000.0,55,nSamples
27,5000.0,55,nSamples
28,5000.0,55,nSamples
29,5000.0,55,nSamples
30,5000.0,55,nSamples
31,5000.0,55,nSamples
32,5000.0,55,nSamples
33,5000.0,55,nSamples
34,5000.0,55,nSamples
35,5000.0,55,nSamples
36,5000.0,55,nSamples
37,5000.0,55,nSamples
38,5000.0,55,nSamples
39,5000.0,55,nSamples
40,5000.0,55,nSamples
41,5000.0,55,nSamples
42,5000.0,55,nSamples
43,5000.0,55,nSamples
44,5000.0,55,nSamples
45,5000.0,55,nSamples
46,5000.0,55,nSamples
47,5000.0,55,nSamples
48,5000.0,55,nSamples
49,5000.0,55,nSamples
50,5000.0,55,nSamples
51,5000.0,55,nSamples
52,5000.0,55,nSamples
53,5000.0,55,nSamples
54,5000.0,55,nSamples
55,5000.0,55,nSamples
56,5000.0,55,nSamples
57,5000.0,55,nSamples
58,5000.0,55,nSamples
59,5000.0,55,nSamples
60,5000.0,55,nSamples
61,5000.0,55,nSamples
62,5000.0,55,nSamples
63,5000.0,55,nSamples
64,5000.0,55,nSamples
65,5000.0,55,nSamples
66,5000.0,55,nSamples
67,5000.0,55,nSamples
68,5000.0,55,nSamples
69,5000.0,55,nSamples
70,5000.0,55,nSamples
71,5000.0,55,nSamples
72,5000.0,55,nSamples
73,5000.0,55,nSamples
74,5000.0,55,nSamples
75,5000.0,55,nSamples
76,5000.0,55,nSamples
77,5000.0,55,nSamples
78,5000.0,55,nSamples
79,5000.0,55,nSamples
80,5000.0,55,nSamples
81,5000.0,55,nSamples
82,5000.0,55,nSamples
83,5000.0,55,nSamples
84,5000.0,55,nSamples
85,5000.0,55,nSamples
86,5000.0,55,nSamples
87,5000.0,55,nSamples
88,5000.0,55,nSamples
89,5000.0,55,nSamples
90,5000.0,55,nSamples
91,5000.0,55,nSamples
92,5000.0,55,nSamples
93,5000.0,55,nSamples
94,5000.0,55,nSamples
95,5000.0,55,nSamples
96,5000.0,55,nSamples
97,5000.0,55,nSamples
98,5000.0,55,nSamples
99,5000.0,55,nSamples
100,5000.0,55,nSamples
1,5000.0,56,nSamples
2,5000.0,56,nSamples
3,5000.0,56,nSamples
4,5000.0,56,nSamples
5,5000.0,56,nSamples
6,5000.0,56,nSamples
7,5000.0,56,nSamples
8,5000.0,56,nSamples
9,5000.0,56,nSamples
10,5000.0,56,nSamples
11,5000.0,56,nSamples
12,5000.0,56,nSamples
13,5000.0,56,nSamples
14,5000.0,56,nSamples
15,5000.0,56,nSamples
16,5000.0,56,nSamples
17,5000.0,56,nSamples
18,5000.0,56,nSamples
19,5000.0,56,nSamples
20,5000.0,56,nSamples
21,5000.0,56,nSamples
22,5000.0,56,nSamples
23,5000.0,56,nSamples
24,5000.0,56,nSamples
25,5000.0,56,nSamples
26,5000.0,56,nSamples
27,5000.0,56,nSamples
28,5000.0,56,nSamples
29,5000.0,56,nSamples
30,5000.0,56,nSamples
31,5000.0,56,nSamples
32,5000.0,56,nSamples
33,5000.0,56,nSamples
34,5000.0,56,nSamples
35,5000.0,56,nSamples
36,5000.0,56,nSamples
37,5000.0,56,nSamples
38,5000.0,56,nSamples
39,5000.0,56,nSamples
40,5000.0,56,nSamples
41,5000.0,56,nSamples
42,5000.0,56,nSamples
43,5000.0,56,nSamples
44,5000.0,56,nSamples
45,5000.0,56,nSamples
46,5000.0,56,nSamples
47,5000.0,56,nSamples
48,5000.0,56,nSamples
49,5000.0,56,nSamples
50,5000.0,56,nSamples
51,5000.0,56,nSamples
52,5000.0,56,nSamples
53,5000.0,56,nSamples
54,5000.0,56,nSamples
55,5000.0,56,nSamples
56,5000.0,56,nSamples
57,5000.0,56,nSamples
58,5000.0,56,nSamples
59,5000.0,56,nSamples
60,5000.0,56,nSamples
61,5000.0,56,nSamples
62,5000.0,56,nSamples
63,5000.0,56,nSamples
64,5000.0,56,nSamples
65,5000.0,56,nSamples
66,5000.0,56,nSamples
67,5000.0,56,nSamples
68,5000.0,56,nSamples
69,5000.0,56,nSamples
70,5000.0,56,nSamples
71,5000.0,56,nSamples
72,5000.0,56,nSamples
73,5000.0,56,nSamples
74,5000.0,56,nSamples
75,5000.0,56,nSamples
76,5000.0,56,nSamples
77,5000.0,56,nSamples
78,5000.0,56,nSamples
79,5000.0,56,nSamples
80,5000.0,56,nSamples
81,5000.0,56,nSamples
82,5000.0,56,nSamples
83,5000.0,56,nSamples
84,5000.0,56,nSamples
85,5000.0,56,nSamples
86,5000.0,56,nSamples
87,5000.0,56,nSamples
88,5000.0,56,nSamples
89,5000.0,56,nSamples
90,5000.0,56,nSamples
91,5000.0,56,nSamples
92,5000.0,56,nSamples
93,5000.0,56,nSamples
94,5000.0,56,nSamples
95,5000.0,56,nSamples
96,5000.0,56,nSamples
97,5000.0,56,nSamples
98,5000.0,56,nSamples
99,5000.0,56,nSamples
100,5000.0,56,nSamples
1,5000.0,57,nSamples
2,5000.0,57,nSamples
3,5000.0,57,nSamples
4,5000.0,57,nSamples
5,5000.0,57,nSamples
6,5000.0,57,nSamples
7,5000.0,57,nSamples
8,5000.0,57,nSamples
9,5000.0,57,nSamples
10,5000.0,57,nSamples
11,5000.0,57,nSamples
12,5000.0,57,nSamples
13,5000.0,57,nSamples
14,5000.0,57,nSamples
15,5000.0,57,nSamples
16,5000.0,57,nSamples
17,5000.0,57,nSamples
18,5000.0,57,nSamples
19,5000.0,57,nSamples
20,5000.0,57,nSamples
21,5000.0,57,nSamples
22,5000.0,57,nSamples
23,5000.0,57,nSamples
24,5000.0,57,nSamples
25,5000.0,57,nSamples
26,5000.0,57,nSamples
27,5000.0,57,nSamples
28,5000.0,57,nSamples
29,5000.0,57,nSamples
30,5000.0,57,nSamples
31,5000.0,57,nSamples
32,5000.0,57,nSamples
33,5000.0,57,nSamples
34,5000.0,57,nSamples
35,5000.0,57,nSamples
36,5000.0,57,nSamples
37,5000.0,57,nSamples
38,5000.0,57,nSamples
39,5000.0,57,nSamples
40,5000.0,57,nSamples
41,5000.0,57,nSamples
42,5000.0,57,nSamples
43,5000.0,57,nSamples
44,5000.0,57,nSamples
45,5000.0,57,nSamples
46,5000.0,57,nSamples
47,5000.0,57,nSamples
48,5000.0,57,nSamples
49,5000.0,57,nSamples
50,5000.0,57,nSamples
51,5000.0,57,nSamples
52,5000.0,57,nSamples
53,5000.0,57,nSamples
54,5000.0,57,nSamples
55,5000.0,57,nSamples
56,5000.0,57,nSamples
57,5000.0,57,nSamples
58,5000.0,57,nSamples
59,5000.0,57,nSamples
60,5000.0,57,nSamples
61,5000.0,57,nSamples
62,5000.0,57,nSamples
63,5000.0,57,nSamples
64,5000.0,57,nSamples
65,5000.0,57,nSamples
66,5000.0,57,nSamples
67,5000.0,57,nSamples
68,5000.0,57,nSamples
69,5000.0,57,nSamples
70,5000.0,57,nSamples
71,5000.0,57,nSamples
72,5000.0,57,nSamples
73,5000.0,57,nSamples
74,5000.0,57,nSamples
75,5000.0,57,nSamples
76,5000.0,57,nSamples
77,5000.0,57,nSamples
78,5000.0,57,nSamples
79,5000.0,57,nSamples
80,5000.0,57,nSamples
81,5000.0,57,nSamples
82,5000.0,57,nSamples
83,5000.0,57,nSamples
84,5000.0,57,nSamples
85,5000.0,57,nSamples
86,5000.0,57,nSamples
87,5000.0,57,nSamples
88,5000.0,57,nSamples
89,5000.0,57,nSamples
90,5000.0,57,nSamples
91,5000.0,57,nSamples
92,5000.0,57,nSamples
93,5000.0,57,nSamples
94,5000.0,57,nSamples
95,5000.0,57,nSamples
96,5000.0,57,nSamples
97,5000.0,57,nSamples
98,5000.0,57,nSamples
99,5000.0,57,nSamples
100,5000.0,57,nSamples
1,5000.0,58,nSamples
2,5000.0,58,nSamples
3,5000.0,58,nSamples
4,5000.0,58,nSamples
5,5000.0,58,nSamples
6,5000.0,58,nSamples
7,5000.0,58,nSamples
8,5000.0,58,nSamples
9,5000.0,58,nSamples
10,5000.0,58,nSamples
11,5000.0,58,nSamples
12,5000.0,58,nSamples
13,5000.0,58,nSamples
14,5000.0,58,nSamples
15,5000.0,58,nSamples
16,5000.0,58,nSamples
17,5000.0,58,nSamples
18,5000.0,58,nSamples
19,5000.0,58,nSamples
20,5000.0,58,nSamples
21,5000.0,58,nSamples
22,5000.0,58,nSamples
23,5000.0,58,nSamples
24,5000.0,58,nSamples
25,5000.0,58,nSamples
26,5000.0,58,nSamples
27,5000.0,58,nSamples
28,5000.0,58,nSamples
29,5000.0,58,nSamples
30,5000.0,58,nSamples
31,5000.0,58,nSamples
32,5000.0,58,nSamples
33,5000.0,58,nSamples
34,5000.0,58,nSamples
35,5000.0,58,nSamples
36,5000.0,58,nSamples
37,5000.0,58,nSamples
38,5000.0,58,nSamples
39,5000.0,58,nSamples
40,5000.0,58,nSamples
41,5000.0,58,nSamples
42,5000.0,58,nSamples
43,5000.0,58,nSamples
44,5000.0,58,nSamples
45,5000.0,58,nSamples
46,5000.0,58,nSamples
47,5000.0,58,nSamples
48,5000.0,58,nSamples
49,5000.0,58,nSamples
50,5000.0,58,nSamples
51,5000.0,58,nSamples
52,5000.0,58,nSamples
53,5000.0,58,nSamples
54,5000.0,58,nSamples
55,5000.0,58,nSamples
56,5000.0,58,nSamples
57,5000.0,58,nSamples
58,5000.0,58,nSamples
59,5000.0,58,nSamples
60,5000.0,58,nSamples
61,5000.0,58,nSamples
62,5000.0,58,nSamples
63,5000.0,58,nSamples
64,5000.0,58,nSamples
65,5000.0,58,nSamples
66,5000.0,58,nSamples
67,5000.0,58,nSamples
68,5000.0,58,nSamples
69,5000.0,58,nSamples
70,5000.0,58,nSamples
71,5000.0,58,nSamples
72,5000.0,58,nSamples
73,5000.0,58,nSamples
74,5000.0,58,nSamples
75,5000.0,58,nSamples
76,5000.0,58,nSamples
77,5000.0,58,nSamples
78,5000.0,58,nSamples
79,5000.0,58,nSamples
80,5000.0,58,nSamples
81,5000.0,58,nSamples
82,5000.0,58,nSamples
83,5000.0,58,nSamples
84,5000.0,58,nSamples
85,5000.0,58,nSamples
86,5000.0,58,nSamples
87,5000.0,58,nSamples
88,5000.0,58,nSamples
89,5000.0,58,nSamples
90,5000.0,58,nSamples
91,5000.0,58,nSamples
92,5000.0,58,nSamples
93,5000.0,58,nSamples
94,5000.0,58,nSamples
95,5000.0,58,nSamples
96,5000.0,58,nSamples
97,5000.0,58,nSamples
98,5000.0,58,nSamples
99,5000.0,58,nSamples
100,5000.0,58,nSamples
1,5000.0,59,nSamples
2,5000.0,59,nSamples
3,5000.0,59,nSamples
4,5000.0,59,nSamples
5,5000.0,59,nSamples
6,5000.0,59,nSamples
7,5000.0,59,nSamples
8,5000.0,59,nSamples
9,5000.0,59,nSamples
10,5000.0,59,nSamples
11,5000.0,59,nSamples
12,5000.0,59,nSamples
13,5000.0,59,nSamples
14,5000.0,59,nSamples
15,5000.0,59,nSamples
16,5000.0,59,nSamples
17,5000.0,59,nSamples
18,5000.0,59,nSamples
19,5000.0,59,nSamples
20,5000.0,59,nSamples
21,5000.0,59,nSamples
22,5000.0,59,nSamples
23,5000.0,59,nSamples
24,5000.0,59,nSamples
25,5000.0,59,nSamples
26,5000.0,59,nSamples
27,5000.0,59,nSamples
28,5000.0,59,nSamples
29,5000.0,59,nSamples
30,5000.0,59,nSamples
31,5000.0,59,nSamples
32,5000.0,59,nSamples
33,5000.0,59,nSamples
34,5000.0,59,nSamples
35,5000.0,59,nSamples
36,5000.0,59,nSamples
37,5000.0,59,nSamples
38,5000.0,59,nSamples
39,5000.0,59,nSamples
40,5000.0,59,nSamples
41,5000.0,59,nSamples
42,5000.0,59,nSamples
43,5000.0,59,nSamples
44,5000.0,59,nSamples
45,5000.0,59,nSamples
46,5000.0,59,nSamples
47,5000.0,59,nSamples
48,5000.0,59,nSamples
49,5000.0,59,nSamples
50,5000.0,59,nSamples
51,5000.0,59,nSamples
52,5000.0,59,nSamples
53,5000.0,59,nSamples
54,5000.0,59,nSamples
55,5000.0,59,nSamples
56,5000.0,59,nSamples
57,5000.0,59,nSamples
58,5000.0,59,nSamples
59,5000.0,59,nSamples
60,5000.0,59,nSamples
61,5000.0,59,nSamples
62,5000.0,59,nSamples
63,5000.0,59,nSamples
64,5000.0,59,nSamples
65,5000.0,59,nSamples
66,5000.0,59,nSamples
67,5000.0,59,nSamples
68,5000.0,59,nSamples
69,5000.0,59,nSamples
70,5000.0,59,nSamples
71,5000.0,59,nSamples
72,5000.0,59,nSamples
73,5000.0,59,nSamples
74,5000.0,59,nSamples
75,5000.0,59,nSamples
76,5000.0,59,nSamples
77,5000.0,59,nSamples
78,5000.0,59,nSamples
79,5000.0,59,nSamples
80,5000.0,59,nSamples
81,5000.0,59,nSamples
82,5000.0,59,nSamples
83,5000.0,59,nSamples
84,5000.0,59,nSamples
85,5000.0,59,nSamples
86,5000.0,59,nSamples
87,5000.0,59,nSamples
88,5000.0,59,nSamples
89,5000.0,59,nSamples
90,5000.0,59,nSamples
91,5000.0,59,nSamples
92,5000.0,59,nSamples
93,5000.0,59,nSamples
94,5000.0,59,nSamples
95,5000.0,59,nSamples
96,5000.0,59,nSamples
97,5000.0,59,nSamples
98,5000.0,59,nSamples
99,5000.0,59,nSamples
100,5000.0,59,nSamples
1,5000.0,60,nSamples
2,5000.0,60,nSamples
3,5000.0,60,nSamples
4,5000.0,60,nSamples
5,5000.0,60,nSamples
6,5000.0,60,nSamples
7,5000.0,60,nSamples
8,5000.0,60,nSamples
9,5000.0,60,nSamples
10,5000.0,60,nSamples
11,5000.0,60,nSamples
12,5000.0,60,nSamples
13,5000.0,60,nSamples
14,5000.0,60,nSamples
15,5000.0,60,nSamples
16,5000.0,60,nSamples
17,5000.0,60,nSamples
18,5000.0,60,nSamples
19,5000.0,60,nSamples
20,5000.0,60,nSamples
21,5000.0,60,nSamples
22,5000.0,60,nSamples
23,5000.0,60,nSamples
24,5000.0,60,nSamples
25,5000.0,60,nSamples
26,5000.0,60,nSamples
27,5000.0,60,nSamples
28,5000.0,60,nSamples
29,5000.0,60,nSamples
30,5000.0,60,nSamples
31,5000.0,60,nSamples
32,5000.0,60,nSamples
33,5000.0,60,nSamples
34,5000.0,60,nSamples
35,5000.0,60,nSamples
36,5000.0,60,nSamples
37,5000.0,60,nSamples
38,5000.0,60,nSamples
39,5000.0,60,nSamples
40,5000.0,60,nSamples
41,5000.0,60,nSamples
42,5000.0,60,nSamples
43,5000.0,60,nSamples
44,5000.0,60,nSamples
45,5000.0,60,nSamples
46,5000.0,60,nSamples
47,5000.0,60,nSamples
48,5000.0,60,nSamples
49,5000.0,60,nSamples
50,5000.0,60,nSamples
51,5000.0,60,nSamples
52,5000.0,60,nSamples
53,5000.0,60,nSamples
54,5000.0,60,nSamples
55,5000.0,60,nSamples
56,5000.0,60,nSamples
57,5000.0,60,nSamples
58,5000.0,60,nSamples
59,5000.0,60,nSamples
60,5000.0,60,nSamples
61,5000.0,60,nSamples
62,5000.0,60,nSamples
63,5000.0,60,nSamples
64,5000.0,60,nSamples
65,5000.0,60,nSamples
66,5000.0,60,nSamples
67,5000.0,60,nSamples
68,5000.0,60,nSamples
69,5000.0,60,nSamples
70,5000.0,60,nSamples
71,5000.0,60,nSamples
72,5000.0,60,nSamples
73,5000.0,60,nSamples
74,5000.0,60,nSamples
75,5000.0,60,nSamples
76,5000.0,60,nSamples
77,5000.0,60,nSamples
78,5000.0,60,nSamples
79,5000.0,60,nSamples
80,5000.0,60,nSamples
81,5000.0,60,nSamples
82,5000.0,60,nSamples
83,5000.0,60,nSamples
84,5000.0,60,nSamples
85,5000.0,60,nSamples
86,5000.0,60,nSamples
87,5000.0,60,nSamples
88,5000.0,60,nSamples
89,5000.0,60,nSamples
90,5000.0,60,nSamples
91,5000.0,60,nSamples
92,5000.0,60,nSamples
93,5000.0,60,nSamples
94,5000.0,60,nSamples
95,5000.0,60,nSamples
96,5000.0,60,nSamples
97,5000.0,60,nSamples
98,5000.0,60,nSamples
99,5000.0,60,nSamples
100,5000.0,60,nSamples
1,5000.0,61,nSamples
2,5000.0,61,nSamples
3,5000.0,61,nSamples
4,5000.0,61,nSamples
5,5000.0,61,nSamples
6,5000.0,61,nSamples
7,5000.0,61,nSamples
8,5000.0,61,nSamples
9,5000.0,61,nSamples
10,5000.0,61,nSamples
11,5000.0,61,nSamples
12,5000.0,61,nSamples
13,5000.0,61,nSamples
14,5000.0,61,nSamples
15,5000.0,61,nSamples
16,5000.0,61,nSamples
17,5000.0,61,nSamples
18,5000.0,61,nSamples
19,5000.0,61,nSamples
20,5000.0,61,nSamples
21,5000.0,61,nSamples
22,5000.0,61,nSamples
23,5000.0,61,nSamples
24,5000.0,61,nSamples
25,5000.0,61,nSamples
26,5000.0,61,nSamples
27,5000.0,61,nSamples
28,5000.0,61,nSamples
29,5000.0,61,nSamples
30,5000.0,61,nSamples
31,5000.0,61,nSamples
32,5000.0,61,nSamples
33,5000.0,61,nSamples
34,5000.0,61,nSamples
35,5000.0,61,nSamples
36,5000.0,61,nSamples
37,5000.0,61,nSamples
38,5000.0,61,nSamples
39,5000.0,61,nSamples
40,5000.0,61,nSamples
41,5000.0,61,nSamples
42,5000.0,61,nSamples
43,5000.0,61,nSamples
44,5000.0,61,nSamples
45,5000.0,61,nSamples
46,5000.0,61,nSamples
47,5000.0,61,nSamples
48,5000.0,61,nSamples
49,5000.0,61,nSamples
50,5000.0,61,nSamples
51,5000.0,61,nSamples
52,5000.0,61,nSamples
53,5000.0,61,nSamples
54,5000.0,61,nSamples
55,5000.0,61,nSamples
56,5000.0,61,nSamples
57,5000.0,61,nSamples
58,5000.0,61,nSamples
59,5000.0,61,nSamples
60,5000.0,61,nSamples
61,5000.0,61,nSamples
62,5000.0,61,nSamples
63,5000.0,61,nSamples
64,5000.0,61,nSamples
65,5000.0,61,nSamples
66,5000.0,61,nSamples
67,5000.0,61,nSamples
68,5000.0,61,nSamples
69,5000.0,61,nSamples
70,5000.0,61,nSamples
71,5000.0,61,nSamples
72,5000.0,61,nSamples
73,5000.0,61,nSamples
74,5000.0,61,nSamples
75,5000.0,61,nSamples
76,5000.0,61,nSamples
77,5000.0,61,nSamples
78,5000.0,61,nSamples
79,5000.0,61,nSamples
80,5000.0,61,nSamples
81,5000.0,61,nSamples
82,5000.0,61,nSamples
83,5000.0,61,nSamples
84,5000.0,61,nSamples
85,5000.0,61,nSamples
86,5000.0,61,nSamples
87,5000.0,61,nSamples
88,5000.0,61,nSamples
89,5000.0,61,nSamples
90,5000.0,61,nSamples
91,5000.0,61,nSamples
92,5000.0,61,nSamples
93,5000.0,61,nSamples
94,5000.0,61,nSamples
95,5000.0,61,nSamples
96,5000.0,61,nSamples
97,5000.0,61,nSamples
98,5000.0,61,nSamples
99,5000.0,61,nSamples
100,5000.0,61,nSamples
1,5000.0,62,nSamples
2,5000.0,62,nSamples
3,5000.0,62,nSamples
4,5000.0,62,nSamples
5,5000.0,62,nSamples
6,5000.0,62,nSamples
7,5000.0,62,nSamples
8,5000.0,62,nSamples
9,5000.0,62,nSamples
10,5000.0,62,nSamples
11,5000.0,62,nSamples
12,5000.0,62,nSamples
13,5000.0,62,nSamples
14,5000.0,62,nSamples
15,5000.0,62,nSamples
16,5000.0,62,nSamples
17,5000.0,62,nSamples
18,5000.0,62,nSamples
19,5000.0,62,nSamples
20,5000.0,62,nSamples
21,5000.0,62,nSamples
22,5000.0,62,nSamples
23,5000.0,62,nSamples
24,5000.0,62,nSamples
25,5000.0,62,nSamples
26,5000.0,62,nSamples
27,5000.0,62,nSamples
28,5000.0,62,nSamples
29,5000.0,62,nSamples
30,5000.0,62,nSamples
31,5000.0,62,nSamples
32,5000.0,62,nSamples
33,5000.0,62,nSamples
34,5000.0,62,nSamples
35,5000.0,62,nSamples
36,5000.0,62,nSamples
37,5000.0,62,nSamples
38,5000.0,62,nSamples
39,5000.0,62,nSamples
40,5000.0,62,nSamples
41,5000.0,62,nSamples
42,5000.0,62,nSamples
43,5000.0,62,nSamples
44,5000.0,62,nSamples
45,5000.0,62,nSamples
46,5000.0,62,nSamples
47,5000.0,62,nSamples
48,5000.0,62,nSamples
49,5000.0,62,nSamples
50,5000.0,62,nSamples
51,5000.0,62,nSamples
52,5000.0,62,nSamples
53,5000.0,62,nSamples
54,5000.0,62,nSamples
55,5000.0,62,nSamples
56,5000.0,62,nSamples
57,5000.0,62,nSamples
58,5000.0,62,nSamples
59,5000.0,62,nSamples
